dimension_a,dimension_b,cooccurrence_count,city_balanced_joint_probability,ppmi
D084,D499,202,0.000532916541411867,1.3502829361639517
D080,D316,254,0.0006719957415193345,1.3497942010725301
D044,D067,364,0.0009604675431495801,1.3490239567663407
D045,D318,316,0.0008364196940195643,1.3481017713456773
D090,D385,249,0.0006573154589527634,1.346899855629377
D427,D458,202,0.0005339319831536524,1.3468736778155153
D115,D313,286,0.000756094291256927,1.3452341820473894
D003,D456,273,0.000725637055974829,1.3436436223487824
D002,D067,1384,0.003658131850802139,1.3417715392825136
D301,D450,338,0.0008862867655327669,1.3412952523755006
D289,D318,2434,0.0065436346380464165,1.3401729015031885
D305,D430,741,0.001950134260020939,1.3400073021859913
D090,D430,2153,0.005704291876773774,1.339405256730874
D053,D456,218,0.0005951305276278449,1.3371105123262208
D053,D395,258,0.0006874223992231545,1.335686489754922
D124,D216,7193,0.018875344053934012,1.3349448369288621
D132,D393,713,0.0018863743440810544,1.334712588371049
D138,D192,1274,0.00336556382781756,1.3336896557023448
D266,D373,880,0.0023566308879300214,1.333583023533062
D098,D344,1521,0.004014414857107282,1.3330742046362227
D042,D313,415,0.0010988431356230488,1.332576175285286
D007,D161,697,0.0018358497968701726,1.3324326696689537
D298,D393,459,0.0012145722165277915,1.3305674242410308
D474,D508,575,0.0015126520965283677,1.3303285944466563
D055,D082,202,0.0005391378891057776,1.329593737064284
D025,D359,1097,0.0029166909058829502,1.3281883860076826
D112,D333,227,0.0005991681729369086,1.3277041301122505
D130,D278,522,0.001395157237036693,1.3276089877373032
D311,D429,243,0.000645308875557471,1.3270932728940157
D007,D289,471,0.0012471776652363184,1.3267932563911735
D093,D124,1504,0.003951364915317123,1.3253975578774133
D293,D328,793,0.002092552920713896,1.3247855455141266
D295,D364,1900,0.00500249667217629,1.3244193285577182
D025,D426,1397,0.0037373220340451516,1.3233742955366687
D289,D394,1432,0.0037743808830474736,1.3226983722834686
D148,D325,6562,0.01736468333872322,1.322628378893217
D084,D090,266,0.0007017557771466048,1.321621862356888
D143,D300,958,0.0025212186511170444,1.320106188254634
D183,D252,376,0.0009885815085034265,1.3186076712629236
D119,D427,395,0.0010530312239594723,1.3173881271046228
D290,D293,403,0.0010680944194081524,1.3173040263802496
D119,D301,221,0.000579907316858454,1.3168130825474718
D144,D369,786,0.0020798201968514844,1.3150151804977992
D223,D298,505,0.0013656383511805254,1.3122317741340126
D020,D421,197,0.0005176524131249257,1.3120418166825298
D007,D042,272,0.0007175538301682,1.3105879749568916
D049,D278,2790,0.007412980023125716,1.3099195958228638
D303,D433,198,0.0005196895993845003,1.3097317178715229
D011,D073,834,0.0022083239934380214,1.3090553876378281
D148,D373,483,0.0012816513873232238,1.3089332228737187
D115,D394,563,0.0014818746398219717,1.3071898996261961
D050,D056,748,0.0019769610579375902,1.3064990203078832
D149,D221,517,0.0013545619467360455,1.3020778326466056
D020,D324,396,0.0010407105618975316,1.3009761647214044
D130,D175,403,0.0010779534141543941,1.2994976243222647
D318,D465,511,0.0013825790683338187,1.2988235550807523
D154,D266,6286,0.016620501464620886,1.297550345241612
D397,D458,442,0.0011617749349126397,1.2954567776120975
D138,D195,975,0.0025888448899875688,1.2946613731438437
D333,D498,301,0.0007971865786620493,1.2943083783391005
D082,D265,317,0.0008341400700046036,1.2934594180901005
D298,D430,823,0.002171388320644951,1.2930787074252508
D148,D223,1281,0.0034060832247228045,1.292418303139885
D190,D356,805,0.0021286135956417192,1.2924077365085158
D181,D420,575,0.0015107087256682615,1.2922868509609104
D175,D278,2444,0.00656656209389374,1.2917969673503231
D042,D053,193,0.000514144670278109,1.2917521848855988
D005,D112,349,0.0009212034850472958,1.291500716364381
D175,D308,469,0.0012631857275196522,1.2903490678320613
D298,D356,1497,0.004013689037364885,1.290077281151749
D005,D019,538,0.0014169024015938728,1.2900622617961346
D148,D195,355,0.0009412077775373841,1.2878447071445527
D298,D359,291,0.0007743587870424304,1.2878352734185834
D216,D221,3739,0.00983661052749578,1.2870632215196358
D148,D268,235,0.0006217249984933084,1.2856578367049178
D050,D308,551,0.0015101527528024788,1.2856307894139551
D055,D325,846,0.002240794792002816,1.2848556024396296
D096,D178,223,0.0005901655141082059,1.2847679362961304
D344,D499,979,0.002574941304343688,1.2825780756312644
D219,D436,209,0.0005503314513229601,1.281691385359216
D332,D456,745,0.0019886605501029503,1.281640372887336
D354,D386,2081,0.005528540070604975,1.2815732845484555
D038,D154,370,0.0009704659522281202,1.2809807234913124
D007,D267,782,0.0020677077264195055,1.2807623707567197
D078,D171,1070,0.0028161037428540607,1.2804429968241624
D061,D144,892,0.0023631286539251904,1.2798075156591
D130,D143,570,0.001499172755987429,1.2775337606368962
D267,D391,424,0.0011132616877686879,1.2759880933778132
D042,D055,334,0.0008837329076956439,1.275642788541683
D311,D325,193,0.000512020589206443,1.275544155246522
D139,D458,693,0.0018254219722212601,1.2743864552852755
D143,D272,365,0.0009593943903262026,1.2737550871844836
D021,D498,239,0.0006279197636836848,1.273554370209164
D436,D448,481,0.0012600584116778423,1.272594732528068
D167,D265,1166,0.003077080844552691,1.2724741484981494
D261,D267,193,0.0005084060290357436,1.2713712895730194
D052,D154,557,0.0014715652029420733,1.2713114449836393
D175,D325,4593,0.012247845199556486,1.2711202509239607
D052,D266,1062,0.0028104784981403787,1.2704134004519636
D287,D325,243,0.0006377882767994169,1.2698730968955123
D424,D451,258,0.00068122638842622,1.2689911662935491
D061,D505,247,0.0006530789116171575,1.2689587169434342
D025,D278,4732,0.012794646015951141,1.2674533871802554
D292,D345,211,0.0005685892348774994,1.2667871370903265
D256,D269,938,0.002485171417222087,1.2667852387359744
D055,D458,777,0.0020509271035682388,1.2664072040625252
D181,D281,1194,0.0031304513486316334,1.266062482980877
D084,D429,542,0.001432800772530888,1.2660358102927163
D292,D458,4094,0.010805592796934773,1.2656974541100727
D429,D457,783,0.00207249162025911,1.2648015467217628
D235,D455,253,0.0006647557926753292,1.2644820600408757
D052,D167,898,0.0023730450197496106,1.2643495934263758
D246,D284,902,0.002370963181342337,1.264286269270762
D093,D216,826,0.0021722819138700984,1.2637256981441787
D136,D293,426,0.0011215951229898667,1.2632368973701138
D182,D353,923,0.0024208057863279453,1.2630842722941333
D144,D451,3957,0.010504603011783478,1.262687902155241
D281,D315,201,0.000529788098604036,1.261371677763091
D025,D345,429,0.0011750300501293192,1.261311428328854
D050,D326,224,0.0006223092382450054,1.2606560246751104
D293,D448,221,0.000578713273444097,1.2598673075330165
D307,D436,311,0.0008130970107916695,1.259557455404953
D289,D426,1115,0.002953919472446662,1.258470185977253
D175,D292,1812,0.004828289799988006,1.2582335353193408
D235,D479,437,0.001152819812103288,1.2568741409124675
D044,D316,209,0.0005518025380915369,1.256607498134439
D165,D319,229,0.0006011048168856332,1.2565837885602744
D332,D344,339,0.0008935628496475179,1.256568139686066
D049,D394,932,0.0024526870179891586,1.2562321401324394
D104,D143,1026,0.0027031163198877528,1.2561177946172575
D115,D461,504,0.0013288231278867652,1.2560934862581545
D056,D279,468,0.0012321238437820992,1.255591698476924
D188,D479,464,0.001233279608222284,1.2545831234717615
D042,D298,978,0.0025999923530526862,1.2545186514433333
D191,D353,314,0.0008237156686921622,1.2537647324456873
D175,D456,2000,0.0053867881734468645,1.2535315136509722
D161,D331,489,0.0012830712906655099,1.2519956140904267
D344,D455,980,0.0025750349514839614,1.251860910416026
D217,D270,589,0.0015526674591571817,1.2509309679107004
D005,D495,1013,0.0026741251381288862,1.2503640097198163
D049,D345,247,0.0006559415915660595,1.250133948630106
D126,D386,286,0.0007508071926718567,1.2489698064176178
D130,D138,1469,0.003891925594050836,1.2466601865300797
D433,D455,737,0.0019336674700988167,1.2464700285764423
D343,D442,1588,0.004175642374202424,1.2458384055986955
D155,D167,574,0.001512296328149215,1.245326196725283
D056,D104,228,0.000599084019495564,1.2450404335334395
D007,D292,259,0.0006870740126679083,1.2449080778923693
D157,D387,946,0.002480620202251178,1.244683351053278
D093,D221,764,0.002011895400571472,1.2439899102805327
D325,D388,190,0.0005003337503476373,1.2426105142879347
D005,D476,3899,0.010267994391308427,1.2426030982105871
D115,D292,1173,0.003104355361813086,1.2421197327366582
D020,D331,521,0.0013668443867042438,1.2407490162387893
D278,D395,2951,0.007830168156973318,1.2397131761748188
D138,D223,3381,0.008986486349648236,1.239155042588888
D192,D289,519,0.0013787455704407947,1.2390210414810183
D295,D322,237,0.0006251165099262024,1.2389364779031569
D267,D345,613,0.0016362997564976901,1.2381249517674506
D124,D511,393,0.0010395491960044267,1.2375933001210575
D139,D289,495,0.0013089078717538154,1.2370467507893144
D344,D495,754,0.0019851669477663867,1.2364717969826253
D292,D456,1903,0.0050850804161556365,1.2364177819889006
D124,D433,1738,0.004557264928214717,1.236402364467237
D404,D499,742,0.0019622765405366057,1.2359646348390583
D007,D175,269,0.0007146176895769021,1.235573174188359
D067,D093,775,0.002046498673169641,1.2351565175373842
D082,D456,1114,0.0029794051129868318,1.23513689828028
D322,D476,822,0.0021721630415346064,1.2351083090614716
D048,D410,339,0.000891179992001019,1.2348651901580583
D175,D343,424,0.001119376021407463,1.234501227952003
D341,D455,682,0.0018008214938961679,1.234174697658376
D167,D295,3554,0.009413735457842593,1.2332766259743686
D049,D251,507,0.0013378266163747625,1.2332254793924045
D321,D451,245,0.0006478519046491606,1.2330145724107138
D025,D139,597,0.0015772874682630532,1.2316585419223227
D050,D379,236,0.0006363182526117113,1.2309705604962922
D274,D430,244,0.0006451331659280521,1.2304404912687432
D142,D433,390,0.001026008234805493,1.229615568395192
D386,D447,939,0.0024747638278464212,1.2288388606969687
D369,D394,369,0.0009723305325416062,1.2279373491463481
D339,D451,393,0.0010339618580564873,1.2268598468139844
D325,D456,4746,0.012697774819942814,1.2265939243057098
D048,D438,3549,0.009322407860909609,1.2259704903756858
D021,D300,210,0.0005529296344617119,1.225929102505262
D067,D417,529,0.001397104355621328,1.2250068693807705
D103,D319,871,0.002286697516048465,1.2242461249544154
D356,D359,741,0.0019660832095042264,1.2240904453987063
D144,D499,1683,0.00443958772584758,1.2240738533052333
D300,D476,1999,0.0052591743206931284,1.2239020819104174
D337,D421,514,0.001350427639686825,1.2237906265206413
D090,D298,1382,0.0036710498848140107,1.2222327861365048
D106,D334,493,0.0013003560178620201,1.2216479061135828
D279,D341,491,0.0013194806064383258,1.2202945114019486
D442,D494,287,0.0007557227424057826,1.219927832063875
D382,D454,252,0.0006660180131781477,1.219380910467928
D197,D245,279,0.0007339660843735686,1.2172421915056288
D216,D268,235,0.000617153148541278,1.2157805286577759
D210,D233,314,0.0008231853878200049,1.2149557815982994
D246,D319,585,0.0015395303229144264,1.214436728701661
D207,D292,387,0.0010268396709921961,1.2140778130390044
D052,D318,309,0.0008158881867955393,1.213836948836112
D210,D429,1131,0.002991341623947467,1.2129575551277167
D182,D393,492,0.001302543068122488,1.2126014858637715
D353,D404,544,0.0014284308224668388,1.212552540788629
D341,D344,314,0.0008282032553980651,1.2120068971600246
D090,D404,983,0.002591597943839219,1.2115576843871159
D282,D479,353,0.0009407419244455664,1.211011886362793
D144,D429,4724,0.01253290360792053,1.2101933044715527
D110,D269,208,0.0005466423474324355,1.209566424301846
D136,D181,709,0.0018608013173427673,1.2092950464714198
D000,D436,735,0.0019426635753308178,1.2092783757448757
D050,D479,3953,0.010689287151706015,1.208628416834428
D020,D174,1418,0.0037166506941057023,1.2082336228817085
D221,D224,551,0.0014478235947406007,1.2077768088510201
D223,D341,302,0.0008125643392486762,1.2077388364789194
D369,D456,884,0.002351073790495177,1.207182879248763
D002,D498,340,0.0009040383672002349,1.2062665331131
D278,D341,797,0.0021404755158826658,1.2053502961577087
D098,D143,4023,0.01059246110899046,1.2025051173404109
D130,D179,909,0.002386480614537868,1.2024741729106845
D115,D464,419,0.0011034520860396374,1.2016882522754353
D395,D397,229,0.0006044028712109926,1.2014498795423219
D345,D356,304,0.0008158002610331554,1.1998118330296879
D128,D359,301,0.0007992146306759623,1.1993298216622188
D344,D451,2128,0.005596501367853708,1.1986537654222464
D353,D495,1141,0.0029980143317254087,1.1982428765355744
D344,D505,220,0.0005792337512570045,1.1980468354460712
D092,D132,581,0.001557514922375875,1.1967079089777166
D148,D192,421,0.001117922246439583,1.196568003921731
D325,D393,1861,0.004910495959436924,1.1957401892496424
D122,D278,288,0.0007643390868499944,1.1954708383761001
D038,D138,1006,0.0026470167053878613,1.1954015616653828
D247,D450,231,0.0006252009281422906,1.1949554575437404
D067,D498,932,0.0024631781431980063,1.1946176840880216
D167,D451,9042,0.023935691859237395,1.1945308966839383
D270,D395,4922,0.012994228002094812,1.1943254314602136
D122,D456,242,0.0006433303140657357,1.1942651605525623
D056,D450,3904,0.010267524830567793,1.1940720097266002
D103,D216,664,0.0017477542527152268,1.1934925202608997
D175,D195,240,0.0006443491574057975,1.193294146821801
D268,D442,599,0.0015769171582124997,1.192570005706985
D154,D236,8725,0.022994396576683524,1.192355588246577
D049,D325,4876,0.012927953753939831,1.1922934934274174
D356,D385,233,0.0006153851989179888,1.1909120520261673
D147,D361,768,0.0020212345642818576,1.190373266270474
D157,D448,248,0.0006490235604495712,1.1899605056133238
D128,D175,1073,0.0028607848155184127,1.1892366188358023
D056,D451,1364,0.003586735919179095,1.1891707614810576
D266,D389,259,0.0006929008202353392,1.1890887125485001
D168,D508,778,0.002044786477236101,1.1888600046648443
D171,D305,4018,0.010590791203727586,1.188320703185552
D113,D274,1089,0.0028696643775315434,1.18813254169468
D246,D267,877,0.0023216235068246917,1.1878398041570852
D149,D179,844,0.002211206676975544,1.1859011258677634
D434,D496,759,0.002006298018170697,1.1854808545641795
D020,D047,428,0.00112685464760513,1.1852869506290378
D132,D464,533,0.0014056099670545848,1.184964932543866
D112,D369,223,0.0005912596316441157,1.1849343098175027
D454,D499,1435,0.0037955247130435758,1.1848949783463572
D190,D393,220,0.0005810227507005491,1.1841309306913925
D102,D436,197,0.0005180622255801493,1.1835489792736753
D061,D104,362,0.000954953948997766,1.183142793095932
D122,D325,541,0.001433859595125114,1.1830953701357705
D201,D342,225,0.0005883326462808308,1.1827227130172755
D144,D167,3329,0.008827589807745246,1.1826394496816686
D002,D098,1385,0.003685334591598181,1.1810195364322378
D104,D344,337,0.0008882665334385476,1.1809040394894386
D172,D450,221,0.0005844732866436244,1.180870456566367
D003,D252,341,0.0009034817263050537,1.18018448267427
D171,D261,302,0.0007955574018373077,1.1796531573509945
D387,D456,332,0.0008769551053075829,1.1782116616815768
D049,D397,204,0.0005362671948590203,1.1780874537341302
D067,D398,222,0.0005852545127042934,1.1770590440813709
D245,D420,707,0.0018604055079112258,1.176164746743534
D020,D173,291,0.000766107946796088,1.1734170403270077
D161,D324,336,0.0008865686049531141,1.1722057257034335
D020,D420,323,0.0008481241880943279,1.1717828202492349
D223,D303,232,0.0006165958595636082,1.1717800815582335
D005,D382,207,0.0005447278581802726,1.1708838326400677
D082,D190,289,0.0007630103123936787,1.1700380064314622
D245,D282,1065,0.002824642268412775,1.1692817076410613
D315,D344,631,0.0016666923158559991,1.1691568766803888
D180,D182,3753,0.009847807301608757,1.1690153119478468
D369,D429,2353,0.00625389125018166,1.1689362882901908
D175,D345,204,0.0005557949488107538,1.1679120620080916
D067,D451,5819,0.015342829025332877,1.1672466941055186
D261,D419,244,0.000642080383077767,1.1666162323614837
D369,D386,3560,0.009448202166164535,1.1665751421997688
D154,D293,5704,0.015056501377046302,1.1662657042853548
D399,D430,302,0.0007999808407408587,1.1645572553975698
D281,D317,212,0.0005565251483759105,1.1643133259582916
D157,D421,199,0.0005232115858630372,1.1640635179507828
D318,D426,471,0.0012603676142559292,1.1634914988203007
D090,D195,326,0.0008682048654030666,1.1626151508456526
D119,D511,661,0.0017797666169920628,1.1621044864399872
D289,D397,296,0.000778359784400254,1.160161986942075
D143,D265,727,0.0019150729065445166,1.1586550752634754
D130,D132,310,0.0008187414113982987,1.1578916596948616
D138,D148,9146,0.024143933014114834,1.1571222961626295
D178,D326,482,0.001301539672703562,1.1544393981258656
D093,D144,469,0.0012400016703115555,1.1543249390256152
D042,D395,2096,0.005540380184854004,1.1537757586520427
D221,D354,581,0.0015321768924698945,1.1537303932497471
D002,D295,796,0.002118291115578188,1.1534388831043663
D045,D067,509,0.001340489719010475,1.1530943030357352
D025,D192,585,0.0015710998349332311,1.1529693745721414
D002,D375,1826,0.004856775398637639,1.152947408823365
D078,D342,801,0.0021028134340268525,1.1528775863894023
