unit_id,city,n_road_nodes,n_panos,road_length_m,dominant_basis_id,activation_entropy,mean_within_activation_variance,mean_boundary_contrast,unit_confidence,centroid_lat,centroid_lon,top_basis_ids,top_basis_weights,stability_score
unit_000413,Vienna,8,8,179.9,3,2.6536,0.0,0.0,0.5,48.313587,16.490508,3|5|13|22|19,0.2809|0.1550|0.1300|0.1225|0.0891,
unit_000414,Vienna,7,7,154.8,3,2.6536,0.0,0.0,0.5,48.31346,16.490988,3|5|13|22|19,0.2809|0.1550|0.1300|0.1225|0.0891,
unit_000415,Vienna,23,24,410.2,26,2.7978,0.0,0.03831,0.5096,48.252882,16.409913,26|25|27|22|5,0.1905|0.1584|0.1335|0.1312|0.1115,
unit_000417,Vienna,13,13,230.2,21,2.6122,0.0,0.0,0.5,48.271488,16.420882,21|20|6|17|8,0.3103|0.1896|0.1856|0.1562|0.0886,
unit_000418,Vienna,26,26,489.9,3,2.7364,0.0,0.0,0.5,48.16289,16.267122,3|19|13|8|26,0.2304|0.1546|0.1183|0.1096|0.1032,
unit_000419,Vienna,8,8,178.4,3,2.6087,0.0,0.0,0.5,48.270719,16.43573,3|9|22|6|26,0.2546|0.1544|0.1363|0.1177|0.1077,
unit_000420,Vienna,8,8,175.8,8,2.813,0.0,0.0,0.5,48.251642,16.414006,8|14|5|13|19,0.1691|0.1679|0.1249|0.1228|0.1169,
unit_000421,Vienna,7,7,151.8,6,2.7336,0.0,0.0,0.5,48.248542,16.392465,6|23|9|31|20,0.2829|0.1530|0.1475|0.1440|0.1393,
unit_000422,Vienna,13,13,275.1,3,2.7418,0.0,0.0,0.5,48.258386,16.433659,3|8|19|27|10,0.1845|0.1736|0.1527|0.1395|0.1290,
unit_000423,Vienna,8,8,136.8,3,2.7418,0.0,0.0,0.5,48.257756,16.434388,3|8|19|27|10,0.1845|0.1736|0.1527|0.1395|0.1290,
unit_000424,Vienna,23,23,459.5,3,2.7393,0.0,0.0,0.5,48.256717,16.437209,3|5|13|17|19,0.3159|0.1434|0.1158|0.0990|0.0962,
unit_000425,Vienna,16,16,326.7,25,2.7082,0.0,0.0,0.5,48.209343,16.39309,25|27|10|16|14,0.2837|0.2007|0.1271|0.1221|0.1109,
unit_000426,Vienna,27,27,505.6,3,2.7041,0.0,0.0,0.5,48.294816,16.389934,3|27|13|5|22,0.2876|0.1525|0.1353|0.1320|0.1313,
unit_000427,Vienna,20,20,331.2,16,2.6865,0.0,0.0,0.5,48.294556,16.392404,16|3|22|13|27,0.1874|0.1855|0.1613|0.1198|0.1170,
unit_000428,Vienna,23,30,416.6,25,2.779,0.0,0.01512,0.5038,48.220983,16.389811,25|26|12|23|17,0.1842|0.1528|0.1504|0.1351|0.1287,
unit_000429,Vienna,8,9,149.7,8,2.6995,0.0,0.02942,0.5074,48.222424,16.389426,8|26|22|25|20,0.1875|0.1565|0.1519|0.1398|0.1308,
unit_000431,Vienna,14,14,269.0,13,2.8355,0.0,0.0,0.5,48.225516,16.386673,13|8|5|27|26,0.1633|0.1524|0.1403|0.1238|0.1188,
