global_image_index,city_key,image_index,source_image_index,pano_index,panoid,direction_index,heading,lat,lon,year,month,image_unexpected_max,image_unexpected_top3_mean,image_visual_bridge_max,image_visual_bridge_top3_mean,top_pair_index,top_pair_joint_share,top_element_a,top_element_b,top_name_a,top_name_b
278667,SouthAfrica/Johannesburg,917,930,978,C7r3leSrA1Mg6Svx4BGVkQ,1,90.0,-26.24940825567188,27.9976154692826,2025,8,4.526604,3.2987175,0.0126725305,0.008739113,1351,0.11734694,F027,F029,car_top_heat,electric_bike_parking
363326,UnitedStates/LosAngeles,9561,9635,4636,4SWYcgAr6yAUERF6b_aqAQ,2,180.0,33.79742912083898,-118.3011981503114,2022,8,4.526604,3.0998452,0.0126725305,0.008237453,1351,0.11734694,F027,F029,car_top_heat,electric_bike_parking
356437,UnitedStates/LosAngeles,2672,2690,3088,Hm7CA9tMJbubbuQe_X9vXA,2,180.0,33.67114489272831,-117.9076312274718,2020,3,4.526604,2.503229,0.0126725305,0.007012989,1351,0.11734694,F027,F029,car_top_heat,electric_bike_parking
282119,SouthAfrica/Johannesburg,4369,4430,208,yXJg_012Kly1EUu9Ze-3vA,1,90.0,-26.29913040095308,28.05766406355868,2014,12,4.526604,2.4384692,0.0126725305,0.008707152,1351,0.11734694,F027,F029,car_top_heat,electric_bike_parking
359077,UnitedStates/LosAngeles,5312,5355,9978,4SOlWTZfOO3J8BWZCO8RLA,0,0.0,34.137494902534,-117.3966918165833,2025,3,4.526604,3.7958977,0.0126725305,0.009993262,1351,0.11734694,F027,F029,car_top_heat,electric_bike_parking
352980,UnitedKingdom/London,11820,12010,6849,kAwjHcRkn0ATLVQIHgoDdA,2,180.0,51.4401565598323,-0.4405404576572171,2008,8,4.526604,2.3043568,0.0126725305,0.006230815,1351,0.11734694,F027,F029,car_top_heat,electric_bike_parking
87812,China/HongKong,11443,11537,9823,Jv-RwguHN6akwoDi10m34A,3,270.0,22.31933096445921,114.263068672164,2017,1,4.526604,2.4037926,0.0126725305,0.0068332385,1351,0.11734694,F027,F029,car_top_heat,electric_bike_parking
293426,SouthKorea/Seoul,3094,3117,6186,2xAbCxVJgXU_Mk1yCgNL8g,0,0.0,37.38474723684519,127.113212285492,2014,11,4.526604,2.702101,0.0126725305,0.0072341342,1351,0.11734694,F027,F029,car_top_heat,electric_bike_parking
76461,China/HongKong,92,92,5401,GxhTnTUQQ1B3gdXs5Ttfbw,1,90.0,22.32175930005418,114.1308462609006,2011,9,4.526604,2.503229,0.0126725305,0.006732475,1351,0.11734694,F027,F029,car_top_heat,electric_bike_parking
154029,Japan/Osaka,3565,3573,2918,WhPg1u3nRRLPrfL7QIhrKg,1,90.0,34.98924793665462,135.732843330524,2020,10,4.526604,2.1820302,0.0126725305,0.0064530657,1351,0.11734694,F027,F029,car_top_heat,electric_bike_parking
161577,Japan/Osaka,11113,11156,4809,sGGyDAxduvSzRdhcwbpkKA,0,0.0,34.67609144190042,135.0924928000636,2009,10,4.526604,2.1355731,0.0126725305,0.006924012,1351,0.11734694,F027,F029,car_top_heat,electric_bike_parking
152696,Japan/Osaka,2232,2237,4670,TGvMeNRQUu0CeB07gm0T1Q,2,180.0,34.72682871828843,135.6177032684094,2024,9,4.526604,2.2480457,0.0126725305,0.0076824296,1351,0.11734694,F027,F029,car_top_heat,electric_bike_parking
171420,Malaysia/KualaLumpur,8202,8226,6965,fHdDPxNN-h0T2jSw6VSDiw,2,180.0,3.1535071854504,101.6728846736417,2015,10,4.526604,3.8452327,0.0126725305,0.010123671,1351,0.11734694,F027,F029,car_top_heat,electric_bike_parking
373980,UnitedStates/NewYorkCity,7512,7791,1180,Bl6u0FfSMmOyUtecBN9R7A,2,180.0,40.68403106807992,-73.56049959806892,2012,1,4.526604,2.1054847,0.0126725305,0.0060850936,1351,0.11734694,F027,F029,car_top_heat,electric_bike_parking
167957,Malaysia/KualaLumpur,4739,4750,5677,FiHyK-ouNzDNS8443ND1Cg,2,180.0,3.138006971609291,101.6726684327768,2014,5,4.526604,2.4037926,0.0126725305,0.006481645,1351,0.11734694,F027,F029,car_top_heat,electric_bike_parking
306903,Taiwan/Taipei,3901,3938,4016,EwQXvqDS49NmEMBAPjNnWQ,2,180.0,24.85568818699815,121.2020178373139,2020,10,4.526604,2.602665,0.0126725305,0.007002108,1351,0.11734694,F027,F029,car_top_heat,electric_bike_parking
156592,Japan/Osaka,6128,6148,4905,1eYIaxgpMSJDncaE67opxA,1,90.0,34.72646252377849,135.4402930669088,2021,1,4.526604,2.2486525,0.0126725305,0.007572765,1351,0.11734694,F027,F029,car_top_heat,electric_bike_parking
324990,Thailand/Bangkok,9316,9330,6853,Ul68wd3F9k8zOXajXz5W6w,0,0.0,13.91860809876205,100.7319592028538,2023,3,4.5102077,2.0542793,0.03440243,0.016493116,1606,0.12755102,F034,F060,red_door_street,street_corner_shop
