unit_id,city,n_road_nodes,n_panos,road_length_m,dominant_basis_id,activation_entropy,mean_within_activation_variance,mean_boundary_contrast,unit_confidence,centroid_lat,centroid_lon,top_basis_ids,top_basis_weights,stability_score
unit_001516,Vienna,10,10,189.3,31,2.8538,0.0,0.0,0.5,48.181032,16.409001,31|30|1|12|8,0.1416|0.0617|0.0572|0.0569|0.0556,
unit_001517,Vienna,6,6,129.2,12,3.0164,0.0,0.0,0.5,48.178304,16.408924,12|31|7|5|16,0.1238|0.0838|0.0811|0.0800|0.0606,
unit_001518,Vienna,11,11,180.5,31,2.8095,0.0,0.0,0.5,48.194614,16.388407,31|8|4|16|18,0.1864|0.0466|0.0370|0.0336|0.0326,
unit_001519,Vienna,9,9,107.3,31,3.0088,0.0,0.0,0.5,48.198339,16.378632,31|11|10|8|3,0.1030|0.0677|0.0677|0.0513|0.0503,
unit_001520,Vienna,33,33,556.4,31,2.823,0.0,0.03669,0.5092,48.19893,16.376723,31|1|28|30|12,0.1163|0.0793|0.0662|0.0570|0.0451,
unit_001521,Vienna,12,16,277.4,7,3.0831,4e-05,0.0,0.5,48.245196,16.429174,7|19|5|18|8,0.0998|0.0991|0.0829|0.0748|0.0644,
unit_001522,Vienna,17,23,310.4,7,3.0833,4e-05,0.0,0.5,48.245017,16.428892,7|19|5|18|8,0.1003|0.0995|0.0836|0.0757|0.0646,
unit_001523,Vienna,12,12,242.9,1,3.0656,0.0,0.0,0.5,48.230759,16.451092,1|5|31|18|8,0.1266|0.1011|0.0734|0.0706|0.0642,
unit_001524,Vienna,11,11,213.1,31,2.935,0.0,0.0,0.5,48.228609,16.456437,31|1|5|8|30,0.0929|0.0905|0.0709|0.0625|0.0577,
unit_001525,Vienna,8,8,178.1,5,3.0498,0.0,0.0,0.5,48.227514,16.459313,5|31|1|8|10,0.1167|0.0954|0.0762|0.0694|0.0609,
unit_001526,Vienna,59,70,1151.0,7,3.0915,7e-05,0.0,0.5,48.22613,16.463546,7|5|8|31|1,0.1116|0.0862|0.0794|0.0672|0.0588,
unit_001527,Vienna,9,16,200.5,7,3.0413,2e-05,0.0,0.5,48.22483,16.46681,7|5|8|18|20,0.1176|0.1148|0.0686|0.0677|0.0634,
unit_001528,Vienna,8,8,147.8,5,2.935,0.0,0.0,0.5,48.221937,16.468806,5|12|8|7|31,0.1039|0.0926|0.0899|0.0898|0.0848,
unit_001529,Vienna,10,10,175.4,31,3.0564,0.0,0.19711,0.5491,48.219104,16.482412,31|5|7|1|4,0.0726|0.0605|0.0563|0.0561|0.0517,
unit_001530,Vienna,22,22,366.6,31,2.975,0.0,0.0,0.5,48.220774,16.47854,31|5|8|27|1,0.1191|0.0765|0.0628|0.0505|0.0451,
unit_001531,Vienna,17,17,261.7,31,3.0167,0.0,0.0,0.5,48.217016,16.488569,31|5|1|18|16,0.1268|0.0878|0.0704|0.0674|0.0520,
unit_001532,Vienna,19,38,370.0,5,3.015,0.0,0.0,0.5,48.217043,16.49105,5|7|1|31|8,0.1131|0.0969|0.0890|0.0869|0.0707,
unit_001533,Vienna,39,48,654.5,5,3.0053,8e-05,0.0,0.5,48.215372,16.527201,5|7|8|31|1,0.1125|0.0921|0.0812|0.0645|0.0627,
unit_001534,Vienna,14,14,284.0,5,2.9548,0.0,0.0,0.5,48.21331,16.528486,5|8|7|31|16,0.1311|0.0886|0.0835|0.0782|0.0555,
unit_001535,Vienna,20,20,321.8,7,3.0503,0.0,0.0,0.5,48.199974,16.549386,7|31|5|1|12,0.1033|0.0934|0.0885|0.0698|0.0567,
unit_001536,Vienna,29,29,391.6,1,3.0022,0.0,0.20418,0.5509,48.251842,16.428333,1|31|27|8|30,0.1002|0.0884|0.0640|0.0580|0.0540,
unit_001537,Vienna,8,15,178.3,1,2.9328,0.0,0.0,0.5,48.252485,16.425808,1|5|31|30|25,0.1367|0.0808|0.0633|0.0605|0.0498,
unit_001538,Vienna,23,23,478.1,1,3.0241,0.0,0.07553,0.5189,48.254992,16.425128,1|5|31|30|3,0.1226|0.1173|0.0751|0.0478|0.0462,
unit_001539,Vienna,7,7,150.2,5,2.9893,0.0,0.0,0.5,48.253924,16.426996,5|1|18|3|2,0.1256|0.0897|0.0756|0.0719|0.0676,
