source,target,relation,score,support,q_value
345,914,sibling_of,0.169811,244,
345,688,sibling_of,0.158491,103,
346,685,sibling_of,0.2,118,
346,541,sibling_of,0.166038,211,
346,802,sibling_of,0.071698,220,
348,364,sibling_of,0.479245,56,
348,646,sibling_of,0.392453,9,
348,621,sibling_of,0.188679,6,
349,778,sibling_of,0.207547,36,
350,590,sibling_of,0.271698,376,
351,391,sibling_of,0.509434,3497,
351,1016,sibling_of,0.426415,2684,
351,973,sibling_of,0.301887,1137,
352,569,sibling_of,0.29434,27,
353,726,sibling_of,0.483019,27,
353,481,sibling_of,0.437736,50,
56,353,sibling_of,0.422642,11,
354,419,sibling_of,0.898113,1160,
46,354,sibling_of,0.49434,467,
355,572,sibling_of,0.660377,608,
355,900,sibling_of,0.584906,323,
355,772,sibling_of,0.562264,399,
356,719,sibling_of,0.215094,63,
356,735,sibling_of,0.203774,13,
356,798,sibling_of,0.120755,1,
358,894,sibling_of,0.656604,478,
222,359,sibling_of,0.396226,472,
161,359,sibling_of,0.343396,335,
359,825,sibling_of,0.339623,299,
360,393,sibling_of,0.181132,116,
360,582,sibling_of,0.124528,21,
360,973,sibling_of,0.120755,146,
361,866,sibling_of,0.396226,286,
362,832,sibling_of,0.501887,330,
363,789,sibling_of,0.418868,304,
363,546,sibling_of,0.403774,265,
364,646,sibling_of,0.418868,25,
364,621,sibling_of,0.256604,31,
365,876,sibling_of,0.407547,94,
365,924,sibling_of,0.313208,150,
365,938,sibling_of,0.283019,249,
367,485,sibling_of,0.758491,43,
367,398,sibling_of,0.532076,22,
368,732,sibling_of,0.467925,137,
370,749,sibling_of,0.49434,50,
370,856,sibling_of,0.430189,172,
371,965,sibling_of,0.309434,4,
71,371,sibling_of,0.109434,7,
371,856,sibling_of,0.067925,15,
372,823,sibling_of,0.501887,234,
372,380,sibling_of,0.407547,300,
99,373,sibling_of,0.392453,1294,
373,748,sibling_of,0.30566,899,
373,972,sibling_of,0.279245,1409,
374,535,sibling_of,0.833962,1102,
374,1019,sibling_of,0.071698,139,
375,792,sibling_of,0.626415,20,
375,897,sibling_of,0.422642,45,
375,418,sibling_of,0.369811,2,
376,773,sibling_of,0.101887,39,
377,897,sibling_of,0.226415,34,
68,377,sibling_of,0.2,8,
377,885,sibling_of,0.196226,8,
274,380,sibling_of,0.358491,499,
380,596,sibling_of,0.324528,477,
381,969,sibling_of,0.554717,563,
382,1000,sibling_of,0.173585,100,
382,755,sibling_of,0.154717,14,
383,549,sibling_of,0.626415,121,
383,746,sibling_of,0.562264,229,
384,508,sibling_of,0.279245,1722,
384,428,sibling_of,0.139623,2210,
385,818,sibling_of,0.467925,76,
385,786,sibling_of,0.422642,32,
385,441,sibling_of,0.362264,46,
386,944,sibling_of,0.150943,149,
386,645,sibling_of,0.109434,49,
388,773,sibling_of,0.003774,60,
389,661,sibling_of,0.516981,27,
15,389,sibling_of,0.328302,97,
389,882,sibling_of,0.324528,118,
390,611,sibling_of,0.279245,20,
390,905,sibling_of,0.271698,36,
391,393,sibling_of,0.486792,1654,
392,544,sibling_of,0.516981,113,
392,652,sibling_of,0.418868,34,
105,392,sibling_of,0.34717,94,
393,1016,sibling_of,0.324528,1774,
393,560,sibling_of,0.25283,685,
395,662,sibling_of,0.313208,68,
395,602,sibling_of,0.143396,88,
396,956,sibling_of,0.411321,2389,
398,485,sibling_of,0.769811,13,
117,398,sibling_of,0.535849,21,
399,967,sibling_of,0.501887,675,
399,895,sibling_of,0.192453,631,
400,760,sibling_of,0.415094,626,
400,469,sibling_of,0.230189,464,
401,449,sibling_of,0.8,1123,
402,706,sibling_of,0.132075,815,
403,509,sibling_of,0.584906,46,
404,642,sibling_of,0.384906,720,
404,560,sibling_of,0.275472,976,
406,500,sibling_of,0.513208,131,
406,918,sibling_of,0.298113,379,
406,483,sibling_of,0.290566,555,
407,644,sibling_of,0.381132,24,
150,408,sibling_of,0.354717,12,
409,466,sibling_of,0.101887,117,
383,410,sibling_of,0.158491,24,
97,410,sibling_of,0.150943,20,
411,827,sibling_of,0.181132,45,
412,718,sibling_of,0.264151,145,
414,697,sibling_of,0.332075,430,
414,752,sibling_of,0.290566,277,
415,470,sibling_of,0.675472,493,
415,781,sibling_of,0.649057,911,
416,716,sibling_of,0.460377,82,
342,416,sibling_of,0.222641,177,
265,416,sibling_of,0.049057,165,
417,495,sibling_of,0.415094,2929,
417,776,sibling_of,0.003774,1962,
418,615,sibling_of,0.411321,10,
418,631,sibling_of,0.403774,20,
418,792,sibling_of,0.403774,9,
420,869,sibling_of,0.316981,527,
421,621,sibling_of,0.162264,8,
422,706,sibling_of,0.286792,27,
422,633,sibling_of,0.279245,9,
151,422,sibling_of,0.256604,27,
423,717,sibling_of,0.373585,59,
423,458,sibling_of,0.332076,252,
424,445,sibling_of,0.124528,361,
65,425,sibling_of,0.249057,7,
304,425,sibling_of,0.2,31,
425,995,sibling_of,0.166038,18,
426,705,sibling_of,0.30566,0,
427,979,sibling_of,0.256604,470,
427,911,sibling_of,0.211321,290,
429,449,sibling_of,0.237736,313,
429,969,sibling_of,0.101887,211,
381,429,sibling_of,0.086792,216,
430,907,sibling_of,0.139623,53,
430,1006,sibling_of,0.132075,33,
430,458,sibling_of,0.071698,20,
431,732,sibling_of,0.818868,512,
431,816,sibling_of,0.464151,268,
432,655,sibling_of,0.30566,853,
436,1014,sibling_of,0.592453,350,
306,436,sibling_of,0.181132,141,
437,464,sibling_of,0.403774,369,
437,601,sibling_of,0.362264,378,
31,437,sibling_of,0.358491,327,
438,579,sibling_of,0.445283,206,
439,867,sibling_of,0.743396,50,
440,880,sibling_of,0.418868,222,
440,987,sibling_of,0.320755,163,
195,440,sibling_of,0.158491,218,
441,786,sibling_of,0.573585,85,
441,559,sibling_of,0.407547,111,
441,480,sibling_of,0.381132,147,
442,996,sibling_of,0.267925,1016,
442,751,sibling_of,0.120755,493,
266,442,sibling_of,0.098113,896,
443,789,sibling_of,0.467925,208,
443,892,sibling_of,0.45283,90,
444,698,sibling_of,0.667925,795,
444,624,sibling_of,0.528302,991,
445,604,sibling_of,0.188679,157,
446,583,sibling_of,0.588679,619,
446,586,sibling_of,0.422642,533,
447,830,sibling_of,0.464151,734,
448,743,sibling_of,0.34717,5,
448,816,sibling_of,0.264151,31,
77,448,sibling_of,0.233962,5,
450,798,sibling_of,0.256604,10,
450,735,sibling_of,0.128302,9,
356,450,sibling_of,0.079245,6,
292,451,sibling_of,0.196226,59,
451,717,sibling_of,0.188679,13,
451,926,sibling_of,0.158491,24,
453,925,sibling_of,0.083019,54,
454,906,sibling_of,0.30566,41,
352,454,sibling_of,0.226415,2,
205,454,sibling_of,0.169811,27,
455,679,sibling_of,0.120755,255,
455,837,sibling_of,0.098113,50,
456,864,sibling_of,0.354717,202,
456,1022,sibling_of,0.29434,166,
457,733,sibling_of,0.067925,286,
458,907,sibling_of,0.332075,377,
459,704,sibling_of,0.366038,199,
459,520,sibling_of,0.339623,368,
51,460,sibling_of,0.215094,288,
460,795,sibling_of,0.177358,338,
461,616,sibling_of,0.4,676,
462,942,sibling_of,0.449057,34,
372,462,sibling_of,0.260377,54,
463,997,sibling_of,0.109434,337,
401,464,sibling_of,0.467925,650,
273,464,sibling_of,0.373585,133,
465,958,sibling_of,0.550943,225,
466,700,sibling_of,0.486792,162,
467,893,sibling_of,0.762264,465,
467,796,sibling_of,0.611321,431,
467,803,sibling_of,0.562264,537,
469,913,sibling_of,0.403774,517,
469,760,sibling_of,0.396226,1590,
272,469,sibling_of,0.29434,1319,
470,667,sibling_of,0.803774,144,
470,766,sibling_of,0.735849,175,
471,998,sibling_of,0.332075,572,
471,933,sibling_of,0.2,214,
472,584,sibling_of,0.377358,41,
378,474,sibling_of,0.384906,104,
475,853,sibling_of,0.543396,1619,
475,510,sibling_of,0.388679,1719,
476,872,sibling_of,0.837736,53,
477,877,sibling_of,0.396226,72,
478,482,sibling_of,0.320755,135,
479,653,sibling_of,0.592453,1593,
479,731,sibling_of,0.558491,1831,
479,598,sibling_of,0.464151,1328,
480,699,sibling_of,0.30566,241,
480,865,sibling_of,0.2,153,
481,526,sibling_of,0.728302,15,
483,886,sibling_of,0.260377,450,
483,918,sibling_of,0.230189,655,
484,999,sibling_of,0.645283,25,
484,872,sibling_of,0.573585,156,
487,713,sibling_of,0.501887,104,
487,908,sibling_of,0.222641,127,
488,843,sibling_of,0.422642,371,
488,641,sibling_of,0.177358,476,
488,489,sibling_of,0.10566,68,
489,694,sibling_of,0.4,14,
490,1008,sibling_of,0.181132,105,
491,1019,sibling_of,0.483019,83,
491,672,sibling_of,0.083019,19,
492,933,sibling_of,0.241509,155,
492,817,sibling_of,0.237736,485,
492,777,sibling_of,0.215094,118,
493,980,sibling_of,0.679245,348,
190,493,sibling_of,0.422642,295,
493,585,sibling_of,0.373585,281,
494,991,sibling_of,0.74717,2053,
495,776,sibling_of,0.313208,1802,
498,929,sibling_of,0.528302,27,
498,945,sibling_of,0.113208,12,
498,863,sibling_of,0.083019,11,
499,846,sibling_of,0.388679,39,
30,499,sibling_of,0.354717,37,
483,500,sibling_of,0.177358,359,
503,622,sibling_of,0.396226,908,
28,503,sibling_of,0.086792,649,
503,1013,sibling_of,0.018868,698,
504,956,sibling_of,0.418868,1723,
506,812,sibling_of,0.049057,74,
507,714,sibling_of,0.430189,209,
507,887,sibling_of,0.384906,308,
507,967,sibling_of,0.29434,516,
510,853,sibling_of,0.411321,1902,
511,595,sibling_of,0.464151,146,
511,915,sibling_of,0.226415,177,
361,512,sibling_of,0.350943,157,
513,846,sibling_of,0.411321,20,
514,659,sibling_of,0.509434,478,
514,863,sibling_of,0.324528,446,
514,845,sibling_of,0.267925,1018,
515,888,sibling_of,1.0,2459,
516,532,sibling_of,0.264151,27,
516,771,sibling_of,0.2,1,
516,606,sibling_of,0.173585,123,
517,697,sibling_of,0.460377,103,
517,752,sibling_of,0.418868,79,
518,711,sibling_of,0.309434,116,
518,986,sibling_of,0.226415,68,
519,741,sibling_of,0.483019,732,
519,689,sibling_of,0.335849,493,
519,884,sibling_of,0.29434,414,
520,704,sibling_of,0.535849,942,
523,792,sibling_of,0.441509,10,
523,592,sibling_of,0.437736,10,
524,1010,sibling_of,0.392453,129,
292,524,sibling_of,0.249057,186,
525,875,sibling_of,0.358491,350,
525,896,sibling_of,0.301887,812,
525,531,sibling_of,0.264151,678,
526,1005,sibling_of,0.683019,10,
12,526,sibling_of,0.403774,7,
527,618,sibling_of,0.226415,92,
393,527,sibling_of,0.2,96,
528,604,sibling_of,0.528302,152,
528,791,sibling_of,0.309434,94,
59,528,sibling_of,0.003774,54,
529,745,sibling_of,0.4,31,
110,529,sibling_of,0.362264,47,
530,717,sibling_of,0.373585,41,
530,1010,sibling_of,0.30566,36,
524,530,sibling_of,0.139623,15,
531,896,sibling_of,0.735849,1753,
531,898,sibling_of,0.664151,593,
532,937,sibling_of,0.181132,6,
532,771,sibling_of,0.162264,0,
533,837,sibling_of,0.128302,52,
534,756,sibling_of,0.577358,794,
534,854,sibling_of,0.354717,487,
535,672,sibling_of,0.128302,15,
535,813,sibling_of,0.060377,6,
536,753,sibling_of,0.241509,189,
536,568,sibling_of,0.060377,335,
538,632,sibling_of,0.437736,190,
541,802,sibling_of,0.441509,1377,
541,685,sibling_of,0.369811,775,
541,573,sibling_of,0.350943,652,
315,543,sibling_of,0.267925,33,
276,543,sibling_of,0.233962,14,
544,558,sibling_of,0.332076,99,
544,652,sibling_of,0.309434,8,
545,673,sibling_of,0.377358,455,
545,979,sibling_of,0.290566,646,
545,911,sibling_of,0.192453,223,
546,789,sibling_of,0.641509,499,
548,639,sibling_of,0.230189,143,
549,746,sibling_of,0.388679,120,
551,664,sibling_of,0.215094,299,
551,751,sibling_of,0.162264,282,
552,739,sibling_of,0.407547,1024,
552,605,sibling_of,0.316981,1263,
553,637,sibling_of,0.086792,62,
534,553,sibling_of,0.045283,60,
553,977,sibling_of,0.003774,11,
554,589,sibling_of,0.30566,411,
554,690,sibling_of,0.211321,310,
555,771,sibling_of,0.2,40,
555,606,sibling_of,0.166038,134,
555,937,sibling_of,0.162264,46,
19,556,sibling_of,0.690566,729,
558,846,sibling_of,0.498113,40,
559,699,sibling_of,0.671698,132,
560,973,sibling_of,0.562264,1209,
561,814,sibling_of,0.562264,373,
561,683,sibling_of,0.54717,332,
561,900,sibling_of,0.528302,201,
562,871,sibling_of,0.65283,301,
562,1009,sibling_of,0.233962,333,
563,767,sibling_of,0.460377,197,
564,957,sibling_of,0.535849,17,
564,597,sibling_of,0.098113,6,
567,903,sibling_of,0.649057,541,
567,707,sibling_of,0.384906,599,
570,625,sibling_of,0.222642,36,
571,998,sibling_of,0.54717,1970,
571,1014,sibling_of,0.433962,1631,
572,814,sibling_of,0.664151,578,
572,772,sibling_of,0.603774,478,
573,685,sibling_of,0.29434,483,
575,977,sibling_of,0.558491,192,
575,756,sibling_of,0.332075,576,
575,637,sibling_of,0.29434,581,
576,730,sibling_of,0.588679,1427,
578,620,sibling_of,0.426415,92,
580,716,sibling_of,0.14717,126,
581,729,sibling_of,0.675472,73,
581,882,sibling_of,0.543396,199,
404,582,sibling_of,0.245283,71,
351,582,sibling_of,0.222641,226,
582,642,sibling_of,0.211321,69,
583,839,sibling_of,0.215094,668,
585,980,sibling_of,0.611321,575,
585,657,sibling_of,0.532076,347,
587,780,sibling_of,0.437736,745,
587,744,sibling_of,0.328302,616,
587,993,sibling_of,0.328302,318,
588,901,sibling_of,0.260377,16,
589,1004,sibling_of,0.377359,1288,
590,811,sibling_of,0.29434,657,
591,985,sibling_of,0.154717,2,
592,615,sibling_of,0.396226,6,
592,885,sibling_of,0.362264,15,
161,593,sibling_of,0.373585,384,
594,831,sibling_of,0.449057,3162,
595,610,sibling_of,0.332076,93,
596,899,sibling_of,0.396226,488,
597,957,sibling_of,0.196226,18,
599,630,sibling_of,0.218868,46,
599,629,sibling_of,0.14717,18,
599,1020,sibling_of,0.120755,15,
600,613,sibling_of,0.245283,1715,
600,664,sibling_of,0.030189,541,
551,600,sibling_of,0.015094,486,
31,601,sibling_of,0.4,1075,
602,949,sibling_of,0.418868,43,
277,602,sibling_of,0.218868,125,
310,603,sibling_of,0.113208,3,
603,621,sibling_of,0.09434,1,
603,646,sibling_of,0.079245,14,
604,791,sibling_of,0.532075,111,
605,739,sibling_of,0.366038,1065,
606,937,sibling_of,0.290566,184,
65,607,sibling_of,0.2,6,
608,959,sibling_of,0.218868,410,
609,703,sibling_of,0.554717,809,
609,990,sibling_of,0.467925,505,
288,610,sibling_of,0.313208,141,
511,610,sibling_of,0.192453,85,
611,905,sibling_of,0.226415,18,
612,859,sibling_of,0.524528,124,
612,643,sibling_of,0.241509,245,
255,612,sibling_of,0.120755,33,
613,664,sibling_of,0.403774,980,
512,614,sibling_of,0.275472,67,
341,614,sibling_of,0.260377,90,
615,897,sibling_of,0.498113,32,
615,792,sibling_of,0.498113,14,
618,627,sibling_of,0.381132,181,
618,799,sibling_of,0.354717,137,
619,940,sibling_of,0.441509,2143,
622,1013,sibling_of,0.328302,1271,
223,623,sibling_of,0.671698,801,
623,782,sibling_of,0.566038,1503,
540,623,sibling_of,0.524528,1695,
602,625,sibling_of,0.158491,72,
625,662,sibling_of,0.143396,70,
626,758,sibling_of,0.460377,3789,
627,688,sibling_of,0.218868,62,
560,627,sibling_of,0.173585,326,
629,630,sibling_of,0.166038,455,
630,1020,sibling_of,0.139623,312,
631,897,sibling_of,0.498113,14,
353,634,sibling_of,0.392453,8,
56,634,sibling_of,0.388679,60,
635,715,sibling_of,0.320755,351,
637,756,sibling_of,0.558491,810,
637,854,sibling_of,0.313208,424,
638,785,sibling_of,0.550943,325,
638,790,sibling_of,0.430189,449,
640,868,sibling_of,0.090566,590,
641,694,sibling_of,0.154717,84,
642,1016,sibling_of,0.449057,1573,
643,859,sibling_of,0.286792,457,
569,643,sibling_of,0.222641,57,
645,850,sibling_of,0.101887,36,
317,646,sibling_of,0.173585,7,
647,704,sibling_of,0.381132,478,
257,647,sibling_of,0.332076,647,
647,824,sibling_of,0.264151,178,
650,701,sibling_of,0.381132,256,
650,913,sibling_of,0.301887,270,
651,863,sibling_of,0.226415,46,
651,929,sibling_of,0.218868,7,
651,945,sibling_of,0.173585,7,
165,652,sibling_of,0.328302,10,
652,846,sibling_of,0.313208,10,
598,653,sibling_of,0.34717,2379,
131,654,sibling_of,0.362264,89,
160,654,sibling_of,0.207547,64,
654,832,sibling_of,0.192453,127,
656,935,sibling_of,0.70566,1958,
657,980,sibling_of,0.335849,249,
658,940,sibling_of,0.188679,82,
619,658,sibling_of,0.113208,85,
659,863,sibling_of,0.2,346,
659,929,sibling_of,0.033962,22,
660,730,sibling_of,0.588679,880,
143,660,sibling_of,0.445283,1059,
581,661,sibling_of,0.509434,69,
322,661,sibling_of,0.350943,41,
134,662,sibling_of,0.158491,59,
602,662,sibling_of,0.14717,176,
663,784,sibling_of,0.339623,417,
663,966,sibling_of,0.324528,177,
663,932,sibling_of,0.298113,171,
266,664,sibling_of,0.139623,585,
367,666,sibling_of,0.516981,12,
117,666,sibling_of,0.49434,14,
188,666,sibling_of,0.475472,25,
667,684,sibling_of,0.626415,135,
667,766,sibling_of,0.618868,121,
556,668,sibling_of,0.528302,606,
540,668,sibling_of,0.516981,638,
223,668,sibling_of,0.501887,209,
222,669,sibling_of,0.192453,223,
593,669,sibling_of,0.166038,287,
53,669,sibling_of,0.14717,316,
670,797,sibling_of,0.581132,100,
135,671,sibling_of,0.30566,71,
672,813,sibling_of,0.550943,13,
673,979,sibling_of,0.271698,720,
673,724,sibling_of,0.162264,189,
674,838,sibling_of,0.154717,137,
676,872,sibling_of,0.675472,135,
285,676,sibling_of,0.54717,109,
484,676,sibling_of,0.437736,90,
678,921,sibling_of,0.396226,50,
44,678,sibling_of,0.30566,317,
679,837,sibling_of,0.067925,330,
680,711,sibling_of,0.184906,78,
34,682,sibling_of,0.211321,208,
682,787,sibling_of,0.173585,224,
682,829,sibling_of,0.150943,198,
683,814,sibling_of,0.766038,376,
684,862,sibling_of,0.550943,65,
470,684,sibling_of,0.516981,225,
685,802,sibling_of,0.396226,850,
686,934,sibling_of,0.381132,297,
350,686,sibling_of,0.2,88,
687,973,sibling_of,0.4,167,
687,688,sibling_of,0.369811,54,
687,974,sibling_of,0.116981,197,
688,974,sibling_of,0.166038,74,
689,741,sibling_of,0.584906,1521,
690,770,sibling_of,0.422642,391,
479,692,sibling_of,0.373585,808,
653,692,sibling_of,0.332075,1406,
694,843,sibling_of,0.241509,50,
695,809,sibling_of,0.411321,1158,
697,752,sibling_of,0.592453,350,
698,707,sibling_of,0.407547,1096,
699,794,sibling_of,0.49434,234,
264,701,sibling_of,0.14717,654,
702,982,sibling_of,0.471698,569,
107,702,sibling_of,0.445283,507,
702,881,sibling_of,0.313208,173,
703,990,sibling_of,0.50566,320,
704,824,sibling_of,0.509434,322,
705,890,sibling_of,0.350943,16,
707,912,sibling_of,0.449057,1387,
708,997,sibling_of,0.128302,118,
710,728,sibling_of,0.449057,116,
710,995,sibling_of,0.441509,20,
55,711,sibling_of,0.222641,14,
711,986,sibling_of,0.196226,36,
712,932,sibling_of,0.256604,5,
712,784,sibling_of,0.241509,16,
714,895,sibling_of,0.592453,388,
714,887,sibling_of,0.215094,276,
717,1010,sibling_of,0.264151,30,
719,735,sibling_of,0.113208,48,
719,798,sibling_of,0.022642,29,
367,720,sibling_of,0.49434,38,
721,777,sibling_of,0.411321,375,
721,817,sibling_of,0.324528,595,
225,721,sibling_of,0.169811,724,
722,727,sibling_of,0.286792,479,
504,722,sibling_of,0.279245,462,
545,724,sibling_of,0.184906,203,
242,724,sibling_of,0.075472,55,
725,757,sibling_of,0.033962,2,
726,1005,sibling_of,0.45283,6,
504,727,sibling_of,0.362264,1884,
728,995,sibling_of,0.532076,33,
303,732,sibling_of,0.498113,103,
439,734,sibling_of,0.396226,140,
271,734,sibling_of,0.218868,95,
82,734,sibling_of,0.143396,3,
735,798,sibling_of,0.445283,20,
736,788,sibling_of,0.283019,297,
33,736,sibling_of,0.267925,276,
163,736,sibling_of,0.237736,322,
262,740,sibling_of,0.343396,151,
740,1002,sibling_of,0.29434,125,
743,902,sibling_of,0.388679,6,
77,743,sibling_of,0.384906,7,
336,744,sibling_of,0.509434,511,
745,783,sibling_of,0.392453,32,
748,922,sibling_of,0.509434,1049,
748,972,sibling_of,0.460377,986,
748,762,sibling_of,0.441509,2306,
749,763,sibling_of,0.464151,110,
749,856,sibling_of,0.433962,141,
398,750,sibling_of,0.498113,52,
367,750,sibling_of,0.354717,33,
666,750,sibling_of,0.328302,30,
751,849,sibling_of,0.373585,824,
751,996,sibling_of,0.309434,905,
755,1000,sibling_of,0.181132,66,
756,854,sibling_of,0.490566,418,
758,896,sibling_of,0.520755,2138,
760,836,sibling_of,0.592453,1860,
760,913,sibling_of,0.415094,778,
213,761,sibling_of,0.218868,71,
19,761,sibling_of,0.181132,43,
761,946,sibling_of,0.169811,357,
762,826,sibling_of,0.841509,1599,
762,922,sibling_of,0.573585,1169,
763,856,sibling_of,0.34717,84,
764,876,sibling_of,0.50566,30,
365,764,sibling_of,0.169811,26,
83,764,sibling_of,0.158491,17,
765,924,sibling_of,0.279245,315,
365,765,sibling_of,0.267925,157,
766,781,sibling_of,0.849057,382,
46,767,sibling_of,0.471698,368,
768,927,sibling_of,0.392453,1025,
768,795,sibling_of,0.328302,448,
770,1004,sibling_of,0.196226,739,
771,937,sibling_of,0.196226,10,
773,1018,sibling_of,0.026415,50,
777,933,sibling_of,0.381132,191,
782,946,sibling_of,0.679245,4476,
784,992,sibling_of,0.411321,226,
784,932,sibling_of,0.373585,168,
785,953,sibling_of,0.550943,262,
785,857,sibling_of,0.483019,143,
786,818,sibling_of,0.728302,273,
786,865,sibling_of,0.490566,67,
34,787,sibling_of,0.441509,1591,
785,790,sibling_of,0.475472,83,
467,790,sibling_of,0.437736,168,
793,845,sibling_of,0.30566,1456,
514,793,sibling_of,0.2,827,
793,863,sibling_of,0.124528,470,
559,794,sibling_of,0.309434,142,
795,927,sibling_of,0.264151,1075,
796,893,sibling_of,0.6,516,
796,803,sibling_of,0.535849,595,
799,974,sibling_of,0.403774,197,
801,860,sibling_of,0.25283,148,
803,893,sibling_of,0.373585,555,
554,804,sibling_of,0.075472,117,
589,804,sibling_of,0.067925,279,
805,927,sibling_of,0.150943,330,
117,806,sibling_of,0.516981,50,
720,806,sibling_of,0.449057,18,
398,806,sibling_of,0.407547,24,
807,822,sibling_of,0.249057,7,
795,808,sibling_of,0.124528,75,
326,808,sibling_of,0.086792,42,
732,816,sibling_of,0.479245,299,
303,816,sibling_of,0.328302,41,
817,998,sibling_of,0.320755,1353,
441,818,sibling_of,0.173585,68,
293,819,sibling_of,0.241509,432,
820,892,sibling_of,0.603774,52,
546,820,sibling_of,0.490566,215,
821,868,sibling_of,0.196226,118,
821,916,sibling_of,0.079245,29,
823,942,sibling_of,0.396226,24,
222,825,sibling_of,0.475472,454,
160,828,sibling_of,0.339623,67,
828,832,sibling_of,0.309434,58,
829,928,sibling_of,0.679245,895,
787,829,sibling_of,0.373585,1329,
833,984,sibling_of,0.366038,115,
293,833,sibling_of,0.245283,23,
363,835,sibling_of,0.384906,76,
400,836,sibling_of,0.203774,380,
469,836,sibling_of,0.188679,944,
586,839,sibling_of,0.411321,856,
839,1003,sibling_of,0.298113,248,
6,839,sibling_of,0.260377,595,
622,840,sibling_of,0.173585,384,
841,1022,sibling_of,0.50566,32,
841,864,sibling_of,0.384906,25,
456,841,sibling_of,0.283019,102,
842,871,sibling_of,0.392453,166,
842,1009,sibling_of,0.113208,182,
651,845,sibling_of,0.14717,89,
846,954,sibling_of,0.683019,71,
30,846,sibling_of,0.532075,60,
702,847,sibling_of,0.245283,232,
847,982,sibling_of,0.162264,179,
302,847,sibling_of,0.015094,218,
613,849,sibling_of,0.184906,733,
386,850,sibling_of,0.101887,201,
667,851,sibling_of,0.245283,12,
766,851,sibling_of,0.226415,21,
415,851,sibling_of,0.166038,37,
852,993,sibling_of,0.577358,1029,
467,857,sibling_of,0.483019,378,
796,857,sibling_of,0.339623,272,
144,861,sibling_of,0.162264,138,
610,861,sibling_of,0.022642,51,
307,861,sibling_of,0.007547,43,
667,862,sibling_of,0.49434,36,
470,862,sibling_of,0.396226,69,
699,865,sibling_of,0.283019,95,
512,866,sibling_of,0.226415,100,
868,916,sibling_of,0.249057,47,
871,1009,sibling_of,0.045283,264,
873,877,sibling_of,0.286792,48,
787,874,sibling_of,0.203774,1546,
34,874,sibling_of,0.132075,1464,
829,874,sibling_of,0.10566,1286,
875,956,sibling_of,0.441509,330,
875,898,sibling_of,0.373585,282,
211,877,sibling_of,0.350943,90,
201,877,sibling_of,0.290566,27,
878,919,sibling_of,0.275472,15,
879,907,sibling_of,0.615094,670,
880,987,sibling_of,0.415094,334,
880,935,sibling_of,0.241509,656,
302,881,sibling_of,0.290566,132,
881,982,sibling_of,0.169811,149,
729,882,sibling_of,0.403774,94,
689,884,sibling_of,0.275472,434,
886,918,sibling_of,0.743396,407,
887,895,sibling_of,0.267925,648,
772,889,sibling_of,0.539623,570,
789,892,sibling_of,0.479245,193,
380,899,sibling_of,0.237736,230,
431,902,sibling_of,0.366038,71,
77,902,sibling_of,0.313208,17,
903,912,sibling_of,0.633962,972,
643,906,sibling_of,0.211321,92,
907,1006,sibling_of,0.690566,876,
713,908,sibling_of,0.05283,199,
316,908,sibling_of,0.007547,16,
720,909,sibling_of,0.456604,2,
117,909,sibling_of,0.456604,4,
582,914,sibling_of,0.2,66,
351,914,sibling_of,0.150943,323,
272,917,sibling_of,0.166038,190,
121,917,sibling_of,0.120755,76,
825,920,sibling_of,0.388679,189,
222,920,sibling_of,0.377358,170,
161,920,sibling_of,0.373585,144,
826,922,sibling_of,0.520755,1796,
924,938,sibling_of,0.445283,521,
876,924,sibling_of,0.320755,167,
907,926,sibling_of,0.086792,56,
292,926,sibling_of,0.071698,24,
328,928,sibling_of,0.264151,901,
929,945,sibling_of,0.203774,20,
596,930,sibling_of,0.30566,434,
274,930,sibling_of,0.233962,481,
380,930,sibling_of,0.226415,214,
932,966,sibling_of,0.441509,97,
932,992,sibling_of,0.301887,61,
933,1014,sibling_of,0.562264,508,
933,998,sibling_of,0.241509,587,
192,934,sibling_of,0.192453,223,
350,934,sibling_of,0.079245,159,
936,956,sibling_of,0.162264,520,
396,936,sibling_of,0.150943,631,
765,938,sibling_of,0.226415,542,
791,939,sibling_of,0.083019,117,
424,939,sibling_of,0.060377,290,
941,1012,sibling_of,0.464151,378,
596,942,sibling_of,0.256604,123,
225,943,sibling_of,0.188679,294,
229,943,sibling_of,0.128302,219,
199,944,sibling_of,0.124528,35,
850,944,sibling_of,0.09434,47,
863,945,sibling_of,0.173585,6,
223,946,sibling_of,0.637736,892,
947,948,sibling_of,0.267925,2,
950,1020,sibling_of,0.332075,181,
630,950,sibling_of,0.018868,305,
133,951,sibling_of,0.467925,3137,
165,954,sibling_of,0.426415,44,
955,982,sibling_of,0.245283,204,
358,955,sibling_of,0.158491,105,
107,955,sibling_of,0.143396,137,
106,958,sibling_of,0.554717,150,
414,961,sibling_of,0.188679,99,
303,962,sibling_of,0.245283,6,
77,962,sibling_of,0.188679,9,
448,962,sibling_of,0.098113,2,
370,965,sibling_of,0.328302,126,
71,965,sibling_of,0.207547,21,
966,992,sibling_of,0.381132,49,
391,974,sibling_of,0.241509,1002,
618,974,sibling_of,0.169811,197,
768,976,sibling_of,0.260377,344,
51,976,sibling_of,0.162264,132,
795,976,sibling_of,0.139623,119,
756,977,sibling_of,0.098113,128,
637,977,sibling_of,0.067925,89,
853,978,sibling_of,0.388679,842,
