image_id,city,archetype_id,raw_cluster_id,distance_to_centroid,PC1,PC2
2816,Argentina/BuenosAires,A04,1,0.16384318,0.108599015,-0.071586825
2829,Argentina/BuenosAires,A04,1,0.1200294,0.11670169,-0.030844845
2830,Argentina/BuenosAires,A06,5,0.11555432,0.0057324334,0.027374383
2859,Argentina/BuenosAires,A03,7,0.16140082,-0.026995622,-0.041501652
2903,Argentina/BuenosAires,A04,1,0.12772268,0.109242685,-0.098979466
2907,Argentina/BuenosAires,A07,4,0.15873921,0.010437688,0.06578811
2911,Argentina/BuenosAires,A02,0,0.14006515,-0.036776382,-0.0749665
2941,Argentina/BuenosAires,A05,3,0.1671326,-0.014197044,0.0940864
2968,Argentina/BuenosAires,A02,0,0.14538853,-0.044142753,-0.051045313
2970,Argentina/BuenosAires,A06,5,0.13374792,-0.037418015,0.029361079
3001,Argentina/BuenosAires,A06,5,0.15168801,-0.010100536,0.011935801
3012,Argentina/BuenosAires,A04,1,0.1123597,0.046060793,-0.018994538
3014,Argentina/BuenosAires,A06,5,0.123691104,0.05181661,0.008184059
3017,Argentina/BuenosAires,A06,5,0.16929564,0.058819678,0.011707521
3044,Argentina/BuenosAires,A01,6,0.12539254,-0.035529666,-0.011731476
3052,Argentina/BuenosAires,A04,1,0.111150354,0.10201399,-0.08294386
3084,Argentina/BuenosAires,A06,5,0.16342844,0.0006978258,-0.011150613
3099,Argentina/BuenosAires,A08,2,0.13709997,0.060222246,-0.031606063
3129,Argentina/BuenosAires,A06,5,0.1587447,0.0037603208,-0.0039481563
3156,Argentina/BuenosAires,A01,6,0.14645901,-0.0016366042,-0.005293327
3157,Argentina/BuenosAires,A04,1,0.12455768,0.046975095,-0.07564161
3164,Argentina/BuenosAires,A04,1,0.115201354,0.058490265,-0.034038153
3168,Argentina/BuenosAires,A04,1,0.1476102,0.0883034,-0.06767548
3180,Argentina/BuenosAires,A08,2,0.1951655,-0.02377389,0.06253963
3198,Argentina/BuenosAires,A04,1,0.11183738,0.1455029,-0.07265134
3199,Argentina/BuenosAires,A08,2,0.15108168,0.05971618,0.00069053244
3233,Argentina/BuenosAires,A06,5,0.14955181,-0.028995296,-0.017538061
3235,Argentina/BuenosAires,A02,0,0.110717274,-0.057491597,-0.047970027
3238,Argentina/BuenosAires,A01,6,0.14409868,0.013049138,-0.020587822
3247,Argentina/BuenosAires,A03,7,0.17503764,-0.05061752,0.0032653378
3257,Argentina/BuenosAires,A04,1,0.14161757,0.050649844,-0.06956259
3280,Argentina/BuenosAires,A01,6,0.15834825,0.009703827,-0.04731291
3312,Argentina/BuenosAires,A06,5,0.19386315,-0.00035716436,0.021636656
3315,Argentina/BuenosAires,A03,7,0.15757973,-0.09264412,-0.025760796
3335,Argentina/BuenosAires,A04,1,0.13481969,0.08816701,-0.062225156
3346,Argentina/BuenosAires,A07,4,0.1606677,0.049792055,0.1029118
3370,Argentina/BuenosAires,A08,2,0.12692082,0.040487394,-0.046137642
3388,Argentina/BuenosAires,A06,5,0.11508479,0.01991829,0.035012677
3391,Argentina/BuenosAires,A04,1,0.13732691,0.12106224,-0.014898848
3405,Argentina/BuenosAires,A02,0,0.14007778,-0.030310098,-0.053683236
3413,Argentina/BuenosAires,A04,1,0.1963068,0.22981167,-0.1297533
3416,Argentina/BuenosAires,A07,4,0.13902448,0.06880632,0.08325031
3427,Argentina/BuenosAires,A03,7,0.18438305,0.041206554,-0.08156896
3458,Argentina/BuenosAires,A07,4,0.15847304,0.17382543,0.055581562
3461,Argentina/BuenosAires,A05,3,0.1700714,-0.044382297,-0.039095905
3493,Argentina/BuenosAires,A01,6,0.17330228,0.0616606,-0.008701881
3542,Argentina/BuenosAires,A04,1,0.17623155,0.16836597,-0.013810749
3545,Argentina/BuenosAires,A02,0,0.13620532,0.037674636,-0.055907436
3560,Argentina/BuenosAires,A06,5,0.12771913,0.014887264,0.0052540503
3562,Argentina/BuenosAires,A03,7,0.15601805,-0.0005536641,-0.035048086
3574,Argentina/BuenosAires,A06,5,0.16015516,-0.053459592,0.022372445
3595,Argentina/BuenosAires,A06,5,0.1376655,-0.0030872815,-0.008717176
3611,Argentina/BuenosAires,A04,1,0.15066688,0.15669695,-0.036290087
3612,Argentina/BuenosAires,A02,0,0.13743755,0.022009494,-0.08166065
3646,Argentina/BuenosAires,A06,5,0.18043841,0.079114445,0.020068191
3672,Argentina/BuenosAires,A04,1,0.14801244,0.05964964,-0.071442634
3713,Argentina/BuenosAires,A03,7,0.13748926,-0.06534056,-0.013302937
3714,Argentina/BuenosAires,A05,3,0.15605967,0.0011460196,-0.035123233
3718,Argentina/BuenosAires,A04,1,0.16097857,0.15678395,-0.094502434
3746,Argentina/BuenosAires,A03,7,0.1741042,0.0036801663,0.003855224
3792,Argentina/BuenosAires,A02,0,0.12501875,-0.047447294,-0.052112553
3797,Argentina/BuenosAires,A03,7,0.17418206,-0.0432573,-0.014758859
3802,Argentina/BuenosAires,A06,5,0.16732796,0.039827764,-0.050507054
3812,Argentina/BuenosAires,A08,2,0.13212138,0.036490798,0.0063449913
3846,Argentina/BuenosAires,A04,1,0.13651034,0.117299914,0.03173934
3850,Argentina/BuenosAires,A02,0,0.14662941,-0.038476802,-0.044148702
3864,Argentina/BuenosAires,A07,4,0.12829916,0.039394632,0.09550004
3878,Argentina/BuenosAires,A01,6,0.17189339,0.027793676,-0.024855915
3887,Argentina/BuenosAires,A03,7,0.17631054,-0.09989051,-0.044616926
3898,Argentina/BuenosAires,A06,5,0.15795718,0.05576127,-0.019181995
3909,Argentina/BuenosAires,A01,6,0.15825297,-0.0028759644,-0.024183165
3917,Argentina/BuenosAires,A06,5,0.18488678,0.054386202,-0.02261401
3920,Argentina/BuenosAires,A03,7,0.14338982,-0.041962244,-0.038286913
3922,Argentina/BuenosAires,A03,7,0.20876609,-0.06287519,0.0013177382
3984,Argentina/BuenosAires,A01,6,0.10887107,0.013054904,0.027799264
3999,Argentina/BuenosAires,A01,6,0.18655534,-0.022779688,-0.034931287
4045,Argentina/BuenosAires,A02,0,0.18234104,0.034563605,-0.06980087
4051,Argentina/BuenosAires,A03,7,0.15384941,-0.004007436,-0.050293405
4068,Argentina/BuenosAires,A06,5,0.16402705,0.056391664,0.019581152
4100,Argentina/BuenosAires,A06,5,0.16577715,-0.024927268,0.038929086
4110,Argentina/BuenosAires,A03,7,0.1556157,0.013646677,-0.04179684
4188,Argentina/BuenosAires,A04,1,0.15252201,0.16132757,0.024971215
4195,Argentina/BuenosAires,A04,1,0.13932754,0.057890315,-0.01903322
4203,Argentina/BuenosAires,A06,5,0.13143583,-0.006254969,-0.0077988515
4206,Argentina/BuenosAires,A08,2,0.12294107,0.012362212,0.044440065
4215,Argentina/BuenosAires,A07,4,0.19296868,0.09033914,0.18832532
4217,Argentina/BuenosAires,A06,5,0.14445013,0.019925337,0.031558443
4222,Argentina/BuenosAires,A04,1,0.11448963,0.1119292,-0.09785139
4254,Argentina/BuenosAires,A04,1,0.13650478,0.088954166,-0.068198614
4281,Argentina/BuenosAires,A05,3,0.14751714,-0.07980678,0.052223183
4287,Argentina/BuenosAires,A04,1,0.17263284,0.08802556,-0.080873944
4290,Argentina/BuenosAires,A04,1,0.12693238,0.07681656,-0.044084582
4307,Argentina/BuenosAires,A06,5,0.15449697,0.028286593,-0.028246239
4321,Argentina/BuenosAires,A03,7,0.13578027,-0.043050837,-0.02773909
4340,Argentina/BuenosAires,A03,7,0.14306054,0.02040796,-0.034371953
4341,Argentina/BuenosAires,A04,1,0.11178039,0.16038343,-0.04777536
4342,Argentina/BuenosAires,A07,4,0.15410055,0.03894856,0.17928463
4343,Argentina/BuenosAires,A07,4,0.1391806,0.053996984,0.09269468
4363,Argentina/BuenosAires,A02,0,0.14824526,-0.05216156,-0.04664964
4371,Argentina/BuenosAires,A06,5,0.13376167,-0.00022091845,0.059937496
4383,Argentina/BuenosAires,A06,5,0.19932708,0.013269739,-0.0022659006
4397,Argentina/BuenosAires,A06,5,0.1787752,-0.025605764,0.025738487
4399,Argentina/BuenosAires,A08,2,0.16896021,-0.0085122995,-0.022761943
4406,Argentina/BuenosAires,A03,7,0.13167098,-0.056791868,-0.012693518
4425,Argentina/BuenosAires,A03,7,0.13049346,-0.043961562,-0.039853144
4434,Argentina/BuenosAires,A01,6,0.13631402,0.034884084,-0.06729527
4441,Argentina/BuenosAires,A03,7,0.14097334,-0.017984934,-0.036535546
4449,Argentina/BuenosAires,A03,7,0.18069397,-0.06578529,-0.049464565
4469,Argentina/BuenosAires,A04,1,0.110440224,0.08241381,-0.06331881
4472,Argentina/BuenosAires,A03,7,0.17405546,-0.043632098,-0.034076642
4495,Argentina/BuenosAires,A06,5,0.1775374,-0.027891476,0.044597644
4496,Argentina/BuenosAires,A05,3,0.13030468,-0.054206148,0.01917114
4497,Argentina/BuenosAires,A06,5,0.15094584,-0.028358877,0.047617022
4502,Argentina/BuenosAires,A06,5,0.19219936,-0.028882219,0.003952795
4546,Argentina/BuenosAires,A08,2,0.14806245,-0.0011348301,0.031627208
4557,Argentina/BuenosAires,A03,7,0.12392845,-0.02552294,0.014190899
4559,Argentina/BuenosAires,A04,1,0.1451258,0.0317414,-0.06630512
4565,Argentina/BuenosAires,A05,3,0.1181807,-0.07491731,-0.022024417
4574,Argentina/BuenosAires,A04,1,0.1466756,0.087229624,-0.0033508295
4588,Argentina/BuenosAires,A06,5,0.21710339,0.054554015,0.023177968
4589,Argentina/BuenosAires,A01,6,0.17076519,-0.06587159,0.005423968
4590,Argentina/BuenosAires,A07,4,0.18865767,0.19432981,0.05816891
4600,Argentina/BuenosAires,A05,3,0.15136525,-0.01804749,0.028339095
4614,Argentina/BuenosAires,A04,1,0.12144737,0.07020208,-0.029322231
4622,Argentina/BuenosAires,A05,3,0.1644558,0.021179063,-0.003696479
4660,Argentina/BuenosAires,A03,7,0.15071914,-0.00032772322,0.03387659
4674,Argentina/BuenosAires,A07,4,0.12630603,0.07015951,0.047816724
4684,Argentina/BuenosAires,A05,3,0.13769294,-0.08084612,0.05094337
4712,Argentina/BuenosAires,A03,7,0.14021711,0.0052092783,-0.0700055
4716,Argentina/BuenosAires,A03,7,0.18780106,0.017653989,-0.042296074
4747,Argentina/BuenosAires,A05,3,0.14569047,-0.07451611,0.010106321
4784,Argentina/BuenosAires,A04,1,0.16873986,0.06351328,-0.032236073
4791,Argentina/BuenosAires,A08,2,0.17971033,-0.0044207163,0.0457427
4792,Argentina/BuenosAires,A04,1,0.16693161,0.13911152,-0.024789555
4834,Argentina/BuenosAires,A02,0,0.15690312,-0.06591292,-0.0339288
4900,Argentina/BuenosAires,A06,5,0.13742447,0.025560834,0.0054040095
4903,Argentina/BuenosAires,A06,5,0.2724269,0.10519969,0.0514075
4916,Argentina/BuenosAires,A03,7,0.17532316,-0.012420565,0.056958813
4920,Argentina/BuenosAires,A03,7,0.16380069,-0.0015756928,-0.030797575
4971,Argentina/BuenosAires,A08,2,0.13106546,-0.00056791893,0.018520009
4982,Argentina/BuenosAires,A04,1,0.13682723,0.06606008,-0.017818814
4990,Argentina/BuenosAires,A03,7,0.13623634,-0.048059616,-0.043928035
4995,Argentina/BuenosAires,A08,2,0.13860534,-0.022230817,0.017571494
5006,Argentina/BuenosAires,A01,6,0.114764825,0.008902333,-0.046452414
5017,Argentina/BuenosAires,A06,5,0.12433685,-0.0351121,0.08419597
5035,Argentina/BuenosAires,A07,4,0.1276547,0.12225885,0.11383924
5037,Argentina/BuenosAires,A04,1,0.19810553,0.24355555,-0.058084592
5104,Argentina/BuenosAires,A01,6,0.14788085,0.0775705,-0.002100335
5105,Argentina/BuenosAires,A06,5,0.123097226,0.0032516236,-0.01576335
5117,Argentina/BuenosAires,A01,6,0.11111476,-0.032408927,-0.0111222165
5138,Argentina/BuenosAires,A02,0,0.1409176,0.056297526,-0.06690996
5139,Argentina/BuenosAires,A02,0,0.1879961,0.01926026,-0.045550376
5152,Argentina/BuenosAires,A08,2,0.13418455,0.036882434,0.027309688
5173,Argentina/BuenosAires,A08,2,0.122765824,0.06503872,0.03254495
5189,Argentina/BuenosAires,A06,5,0.26394126,0.0144035565,-0.013587654
5223,Argentina/BuenosAires,A06,5,0.13084894,0.011246907,0.010105257
5226,Argentina/BuenosAires,A05,3,0.129795,-0.06848745,-0.008827704
5230,Argentina/BuenosAires,A01,6,0.17404379,0.03431997,-0.014493244
5234,Argentina/BuenosAires,A07,4,0.14732306,0.06864868,0.049469847
5252,Argentina/BuenosAires,A03,7,0.15014647,-0.078727014,-0.01336341
5258,Argentina/BuenosAires,A06,5,0.18925789,-0.021876125,-0.0049229683
5259,Argentina/BuenosAires,A06,5,0.18168443,-0.04513509,0.04537267
5264,Argentina/BuenosAires,A02,0,0.14592785,-0.053470436,-0.044128064
5288,Argentina/BuenosAires,A06,5,0.16762847,0.010692647,0.020058848
5292,Argentina/BuenosAires,A04,1,0.14036721,0.0841118,-0.053972203
5298,Argentina/BuenosAires,A08,2,0.10813666,0.02777877,-0.013973056
5308,Argentina/BuenosAires,A06,5,0.18298443,-0.015263613,0.010754429
5333,Argentina/BuenosAires,A03,7,0.17193118,-0.05298244,-0.04583197
5368,Argentina/BuenosAires,A03,7,0.13658099,-0.0010968079,-0.04421067
5386,Argentina/BuenosAires,A08,2,0.17168629,-0.053154286,0.013661754
5401,Argentina/BuenosAires,A06,5,0.1630096,0.028022116,0.015888643
5406,Argentina/BuenosAires,A02,0,0.1585249,0.035691213,-0.06481291
5476,Argentina/BuenosAires,A01,6,0.13650283,-0.017456006,0.01901907
5492,Argentina/BuenosAires,A08,2,0.16145946,-0.01373343,0.063723356
5502,Argentina/BuenosAires,A08,2,0.14266337,0.07343585,0.013289037
5515,Argentina/BuenosAires,A08,2,0.12474611,0.048529014,0.022439228
5529,Argentina/BuenosAires,A06,5,0.25628978,0.008692398,-0.006755915
5546,Argentina/BuenosAires,A06,5,0.16164455,0.0032255745,0.036091432
5548,Argentina/BuenosAires,A04,1,0.16757584,0.16762091,0.03516578
5561,Argentina/BuenosAires,A02,0,0.12248487,-0.011917712,-0.046359126
5568,Argentina/BuenosAires,A04,1,0.13486591,0.04232567,-0.06889624
5576,Argentina/BuenosAires,A03,7,0.14246538,-0.024646563,-0.016676841
5590,Argentina/BuenosAires,A01,6,0.117210075,0.035073224,-0.013915836
5598,Argentina/BuenosAires,A07,4,0.098590165,0.012804545,0.09622403
5626,Argentina/BuenosAires,A03,7,0.17159148,-0.06347684,-0.038147613
5629,Argentina/BuenosAires,A03,7,0.16715254,-0.027235515,-0.03810204
5661,Argentina/BuenosAires,A02,0,0.13437554,0.014352455,-0.056186818
5684,Argentina/BuenosAires,A02,0,0.16215685,0.01353943,-0.08459392
5685,Argentina/BuenosAires,A06,5,0.15814975,0.024622045,-0.00021195068
5699,Argentina/BuenosAires,A03,7,0.16754775,-0.027094292,0.00784129
5703,Argentina/BuenosAires,A03,7,0.19808653,-0.058062553,-0.052885592
5707,Argentina/BuenosAires,A04,1,0.13850118,0.059617527,-0.027130837
5723,Argentina/BuenosAires,A04,1,0.13984406,0.051040735,-0.067815356
5731,Argentina/BuenosAires,A04,1,0.12248884,0.124538116,-0.0922761
5764,Argentina/BuenosAires,A06,5,0.120031804,0.013923653,0.02025386
5786,Argentina/BuenosAires,A03,7,0.13100904,-0.03763115,0.01981811
5789,Argentina/BuenosAires,A07,4,0.22669399,-0.008489592,0.12668955
5792,Argentina/BuenosAires,A01,6,0.16809914,-0.025430903,0.007781944
5793,Argentina/BuenosAires,A04,1,0.15235887,0.024853833,-0.03839184
5810,Argentina/BuenosAires,A04,1,0.13921936,0.112148926,0.0078076837
5817,Argentina/BuenosAires,A04,1,0.15091853,0.057454515,-0.027686046
5857,Argentina/BuenosAires,A06,5,0.16597627,0.040264864,0.01293034
5859,Argentina/BuenosAires,A01,6,0.14489971,-0.020928942,-0.014347188
5868,Argentina/BuenosAires,A07,4,0.13669081,0.05103548,0.041972037
5893,Argentina/BuenosAires,A06,5,0.15283856,0.033384893,-0.005132147
5897,Argentina/BuenosAires,A04,1,0.13180259,0.14422554,0.011677068
5898,Argentina/BuenosAires,A03,7,0.19133952,0.01238458,0.017671306
5900,Argentina/BuenosAires,A04,1,0.20184952,0.12979278,-0.13401563
5913,Argentina/BuenosAires,A06,5,0.16651383,-0.0077440543,0.008739956
5928,Argentina/BuenosAires,A07,4,0.17908883,0.039795008,0.09948789
5936,Argentina/BuenosAires,A04,1,0.15871999,0.020859078,-0.04552487
5939,Argentina/BuenosAires,A05,3,0.25837567,-0.04438084,-0.0053211185
5954,Argentina/BuenosAires,A06,5,0.2046101,0.09389484,0.003140373
5968,Argentina/BuenosAires,A04,1,0.13299982,0.04401366,-0.017853003
5978,Argentina/BuenosAires,A06,5,0.11193868,0.03060988,0.054762486
5995,Argentina/BuenosAires,A03,7,0.21109234,0.006524904,-0.025621483
6031,Argentina/BuenosAires,A05,3,0.19005717,-0.11662609,0.102975294
6044,Argentina/BuenosAires,A06,5,0.13466601,0.008325921,-0.031148428
6083,Argentina/BuenosAires,A07,4,0.17193305,0.061220683,0.12731677
6116,Argentina/BuenosAires,A06,5,0.16620216,-0.053882103,0.02004407
6295,Argentina/BuenosAires,A03,7,0.14240152,-0.04343076,-0.020000571
6300,Argentina/BuenosAires,A06,5,0.19358754,-0.050283853,-0.014308584
6318,Argentina/BuenosAires,A07,4,0.16065523,0.04075632,0.07833157
6324,Argentina/BuenosAires,A06,5,0.14165315,0.056615815,0.0009629983
6328,Argentina/BuenosAires,A01,6,0.12557359,0.009237023,0.0018853981
6329,Argentina/BuenosAires,A06,5,0.22493549,0.12934035,0.053117625
6333,Argentina/BuenosAires,A01,6,0.13676842,0.036254548,-0.011871637
6367,Argentina/BuenosAires,A06,5,0.24114083,-0.040286895,0.024151212
6369,Argentina/BuenosAires,A06,5,0.14311172,0.04239966,0.035875086
6370,Argentina/BuenosAires,A07,4,0.13071668,0.04135964,0.14406113
6401,Argentina/BuenosAires,A04,1,0.13544424,0.07826164,-0.05699027
6403,Argentina/BuenosAires,A02,0,0.12792994,-0.066230476,-0.041000996
6440,Argentina/BuenosAires,A06,5,0.14523049,0.0073576346,0.008898842
6473,Argentina/BuenosAires,A08,2,0.12901525,0.059205197,0.018545661
6586,Argentina/BuenosAires,A02,0,0.13086033,-0.034608487,-0.109112956
6590,Argentina/BuenosAires,A07,4,0.10836587,0.09679142,0.071275346
6617,Argentina/BuenosAires,A03,7,0.14493786,-0.0276134,-0.018691914
6619,Argentina/BuenosAires,A03,7,0.16247447,0.024299953,-0.044410333
6657,Argentina/BuenosAires,A08,2,0.13640405,0.0051460667,0.047460143
6670,Argentina/BuenosAires,A07,4,0.17682673,0.10867684,0.15363541
6690,Argentina/BuenosAires,A06,5,0.14401948,0.044124957,0.005767456
6701,Argentina/BuenosAires,A04,1,0.17089133,0.19945951,-0.06296077
6714,Argentina/BuenosAires,A04,1,0.13544549,0.049474742,-0.021716306
6741,Argentina/BuenosAires,A07,4,0.16433232,0.055721577,0.068763584
6758,Argentina/BuenosAires,A03,7,0.17688,-0.022448044,0.034925587
6782,Argentina/BuenosAires,A04,1,0.15641268,0.16603208,-0.10451883
6792,Argentina/BuenosAires,A04,1,0.18494041,0.17669658,-0.063441776
6832,Argentina/BuenosAires,A06,5,0.12304408,-0.015913637,0.012612379
6846,Argentina/BuenosAires,A03,7,0.1529562,-0.05003804,-0.038623393
6865,Argentina/BuenosAires,A04,1,0.1194539,0.063882396,-0.029197806
6879,Argentina/BuenosAires,A01,6,0.17689164,0.03521279,-0.052284375
6880,Argentina/BuenosAires,A01,6,0.122580916,0.055150893,-0.018489163
6887,Argentina/BuenosAires,A06,5,0.20662393,0.056477975,0.043690752
6902,Argentina/BuenosAires,A04,1,0.14929633,0.15582189,-0.104144916
6908,Argentina/BuenosAires,A03,7,0.15742649,-0.051135674,-0.030271769
6931,Argentina/BuenosAires,A06,5,0.21542804,-0.041582197,0.005290164
6958,Argentina/BuenosAires,A02,0,0.15442508,-0.051171836,-0.04497091
6973,Argentina/BuenosAires,A05,3,0.15700568,-0.091766365,0.03773886
6987,Argentina/BuenosAires,A02,0,0.1758382,-0.039146747,-0.056707602
7013,Argentina/BuenosAires,A04,1,0.1963298,0.086502716,-0.108678855
7017,Argentina/BuenosAires,A03,7,0.16517138,-0.026735468,-0.06661967
7042,Argentina/BuenosAires,A04,1,0.17415144,0.06396229,-0.028850676
7052,Argentina/BuenosAires,A04,1,0.17155913,0.21014881,-0.031338096
7105,Argentina/BuenosAires,A03,7,0.13715011,-0.02000949,-0.02405781
7139,Argentina/BuenosAires,A04,1,0.16443427,0.18999203,-0.089044586
7145,Argentina/BuenosAires,A06,5,0.15735924,-0.05316642,0.0023381487
7154,Argentina/BuenosAires,A08,2,0.1510566,0.04203146,0.03932793
7158,Argentina/BuenosAires,A07,4,0.13229978,0.13794592,0.05916861
7196,Argentina/BuenosAires,A03,7,0.15829132,-0.041157767,-0.05374313
7205,Argentina/BuenosAires,A06,5,0.12453639,-0.0030338042,0.016444433
7206,Argentina/BuenosAires,A04,1,0.19074446,0.023264676,-0.05344764
7241,Argentina/BuenosAires,A08,2,0.13327178,0.043741662,-0.0062868022
7252,Argentina/BuenosAires,A04,1,0.12573406,0.039394934,-0.063383706
7276,Argentina/BuenosAires,A03,7,0.1623245,-0.025122069,-0.029300231
7348,Argentina/BuenosAires,A04,1,0.106809475,0.06068874,-0.021288455
7349,Argentina/BuenosAires,A03,7,0.13312833,-0.055168815,-0.016434377
7358,Argentina/BuenosAires,A07,4,0.13041809,0.06594919,0.10323842
7361,Argentina/BuenosAires,A03,7,0.15829416,-0.028285403,-0.04071965
7363,Argentina/BuenosAires,A06,5,0.17751504,-0.016526574,0.015659498
7373,Argentina/BuenosAires,A04,1,0.13762555,0.117108375,-0.10262997
7375,Argentina/BuenosAires,A07,4,0.12958714,0.07187373,0.07570055
7377,Argentina/BuenosAires,A01,6,0.14879845,-0.06915966,-0.013607737
7409,Argentina/BuenosAires,A06,5,0.15257972,-0.0031154724,-0.013919784
7412,Argentina/BuenosAires,A03,7,0.15373492,-0.025133833,-0.033631504
7413,Argentina/BuenosAires,A08,2,0.17711443,0.00942274,0.020193111
7420,Argentina/BuenosAires,A07,4,0.13024388,0.08998776,0.064628825
7430,Argentina/BuenosAires,A02,0,0.17064694,-0.0008676789,-0.0749178
7442,Argentina/BuenosAires,A04,1,0.1255893,0.057870597,-0.031817216
7448,Argentina/BuenosAires,A04,1,0.17277433,0.03779827,-0.058970667
7457,Argentina/BuenosAires,A06,5,0.142912,-0.031980153,-0.014643705
7459,Argentina/BuenosAires,A03,7,0.15456107,-0.09380045,-0.009697418
7460,Argentina/BuenosAires,A08,2,0.13546838,0.025360882,0.0099989455
7500,Argentina/BuenosAires,A03,7,0.16298401,0.020991897,-0.018718338
7508,Argentina/BuenosAires,A06,5,0.13066494,-0.0008025657,-0.034936123
7511,Argentina/BuenosAires,A03,7,0.23613769,0.018760469,-0.04516933
7520,Argentina/BuenosAires,A06,5,0.14540587,-0.0026496423,-0.0066122194
7544,Argentina/BuenosAires,A08,2,0.14080092,0.014427,0.0041421754
7562,Argentina/BuenosAires,A03,7,0.16815542,0.034943517,-0.06095563
7579,Argentina/BuenosAires,A04,1,0.17911966,0.051071446,-0.044456728
7581,Argentina/BuenosAires,A04,1,0.14126872,0.13380894,-0.056674987
7597,Argentina/BuenosAires,A04,1,0.1903601,0.04894699,-0.07543306
7627,Argentina/BuenosAires,A03,7,0.18945982,-0.05395171,-0.023614971
7643,Argentina/BuenosAires,A07,4,0.15468456,0.11208212,0.032914985
7654,Argentina/BuenosAires,A06,5,0.15004614,0.071287796,0.010031905
7669,Argentina/BuenosAires,A05,3,0.17095928,-0.11553916,0.012325051
7679,Argentina/BuenosAires,A05,3,0.14889033,-0.08838578,0.015179159
7684,Argentina/BuenosAires,A07,4,0.121278904,0.104994714,0.06455659
7685,Argentina/BuenosAires,A06,5,0.18189391,-0.010303646,-0.0154587515
7692,Argentina/BuenosAires,A04,1,0.17688875,0.14122877,-0.022111315
7698,Argentina/BuenosAires,A04,1,0.12809277,0.12442164,-0.03159079
7702,Argentina/BuenosAires,A03,7,0.18283248,-0.05171034,-0.029107323
7754,Argentina/BuenosAires,A04,1,0.11384937,0.12381861,-0.05753229
7758,Argentina/BuenosAires,A04,1,0.132866,0.03960199,-0.059292827
7760,Argentina/BuenosAires,A04,1,0.1790976,0.18572535,-0.073916085
7772,Argentina/BuenosAires,A02,0,0.16219053,0.024252634,-0.088932864
7775,Argentina/BuenosAires,A07,4,0.11778896,0.022085348,0.12785102
7800,Argentina/BuenosAires,A04,1,0.124172054,0.059820488,-0.00991452
7802,Argentina/BuenosAires,A06,5,0.15161154,0.01084141,-0.019482868
7816,Argentina/BuenosAires,A06,5,0.16235048,0.076387145,0.008708521
7822,Argentina/BuenosAires,A02,0,0.13802443,0.022880198,-0.10704887
7838,Argentina/BuenosAires,A06,5,0.14766873,0.029784665,-0.02400917
7842,Argentina/BuenosAires,A02,0,0.14417501,0.004513431,-0.079987496
7846,Argentina/BuenosAires,A04,1,0.13769712,0.06670609,-0.056551
7857,Argentina/BuenosAires,A05,3,0.1599916,-0.13260275,0.03358732
7863,Argentina/BuenosAires,A07,4,0.1450473,0.13302913,0.04656047
7874,Argentina/BuenosAires,A08,2,0.14158247,0.09133625,0.018395936
7893,Argentina/BuenosAires,A03,7,0.16444746,-0.053022664,-0.02029039
7894,Argentina/BuenosAires,A02,0,0.15094963,-0.045168757,-0.05044262
7919,Argentina/BuenosAires,A03,7,0.1345886,-0.027912008,-0.029047493
7940,Argentina/BuenosAires,A04,1,0.1384156,0.07476287,0.030074831
7954,Argentina/BuenosAires,A04,1,0.13781811,0.097612545,-0.05556204
7974,Argentina/BuenosAires,A04,1,0.13880773,0.10072906,0.0030249993
7995,Argentina/BuenosAires,A04,1,0.15805611,0.051028915,-0.044572923
8056,Argentina/BuenosAires,A02,0,0.19960748,-0.084253386,-0.006372245
8073,Argentina/BuenosAires,A03,7,0.2189095,-0.098820195,0.012136904
8162,Argentina/BuenosAires,A03,7,0.13255514,-0.047971442,-0.02255182
8181,Argentina/BuenosAires,A07,4,0.16148256,0.12900648,0.048457615
8220,Argentina/BuenosAires,A04,1,0.12862362,0.13725726,-0.08949538
8237,Argentina/BuenosAires,A05,3,0.14611697,-0.120239146,-0.0016319928
8241,Argentina/BuenosAires,A04,1,0.11501863,0.060727388,-0.05774744
8250,Argentina/BuenosAires,A06,5,0.16520202,0.092066064,0.005437767
8270,Argentina/BuenosAires,A08,2,0.11152049,0.012511848,-0.010985862
8275,Argentina/BuenosAires,A06,5,0.12885377,-0.0031202785,-0.024824722
8280,Argentina/BuenosAires,A08,2,0.12785041,0.058009565,-0.009446922
8281,Argentina/BuenosAires,A06,5,0.14152248,0.033100888,-0.014786805
8286,Argentina/BuenosAires,A07,4,0.15311642,0.09677334,0.112000644
8291,Argentina/BuenosAires,A03,7,0.15929948,-0.069077566,-0.0657554
8322,Argentina/BuenosAires,A03,7,0.18128854,-0.0599226,-0.017071806
8328,Argentina/BuenosAires,A06,5,0.15028922,0.045935657,-0.019168993
8336,Argentina/BuenosAires,A05,3,0.13631079,-0.08146277,0.02800515
8338,Argentina/BuenosAires,A04,1,0.11190612,0.102001764,-0.03955878
8339,Argentina/BuenosAires,A04,1,0.14799903,0.05273183,-0.037410956
8342,Argentina/BuenosAires,A03,7,0.14500053,0.0123468945,-0.003931924
8365,Argentina/BuenosAires,A01,6,0.17998628,-0.02780838,0.014174685
8377,Argentina/BuenosAires,A07,4,0.15060252,0.031456012,0.04132767
8388,Argentina/BuenosAires,A06,5,0.14733317,0.02073855,-0.0069095385
