image_id,city,archetype_id,raw_cluster_id,distance_to_centroid,UMAP1,UMAP2
117845,India/Mumbai,A03,7,0.20954385,9.998046,5.062889
117880,India/Mumbai,A06,5,0.14285976,5.733109,3.8050468
117902,India/Mumbai,A07,4,0.17184047,4.2135363,6.5873
117923,India/Mumbai,A08,2,0.14675693,6.063352,5.8214006
117935,India/Mumbai,A06,5,0.11794951,7.2553716,3.241596
117951,India/Mumbai,A05,3,0.1385605,5.806978,2.4045362
118014,India/Mumbai,A04,1,0.13363433,9.398571,6.696351
118023,India/Mumbai,A05,3,0.1257995,6.5875793,2.1260538
118041,India/Mumbai,A04,1,0.1878474,9.170049,6.3841934
118054,India/Mumbai,A04,1,0.18679895,7.81225,8.240516
118090,India/Mumbai,A01,6,0.12372722,8.21887,4.668043
118097,India/Mumbai,A05,3,0.19182871,6.54546,1.7950284
118137,India/Mumbai,A02,0,0.14993504,9.24617,6.7992854
118138,India/Mumbai,A03,7,0.15325278,8.039025,5.6711955
118171,India/Mumbai,A04,1,0.15589726,9.182279,6.8369946
118178,India/Mumbai,A05,3,0.14513923,7.005643,2.5470848
118202,India/Mumbai,A02,0,0.15742107,9.739143,6.117242
118211,India/Mumbai,A08,2,0.14998807,4.8395696,4.4325747
118220,India/Mumbai,A03,7,0.13331038,8.803266,2.7356613
118243,India/Mumbai,A05,3,0.13957201,6.7799115,2.5850513
118260,India/Mumbai,A03,7,0.16231848,9.220401,4.6440406
118272,India/Mumbai,A02,0,0.17463532,9.516962,3.0613463
118279,India/Mumbai,A03,7,0.2640258,9.442457,5.4874325
118295,India/Mumbai,A02,0,0.1596367,10.314552,4.847196
118307,India/Mumbai,A08,2,0.12866618,6.5309753,5.209043
118323,India/Mumbai,A02,0,0.1192836,10.210102,5.0038996
118334,India/Mumbai,A06,5,0.1788437,6.1544666,3.286405
118335,India/Mumbai,A03,7,0.17066735,10.127644,4.245196
118363,India/Mumbai,A04,1,0.16023329,9.104732,6.307355
118376,India/Mumbai,A03,7,0.19044812,10.344099,4.46921
118383,India/Mumbai,A02,0,0.13770579,9.27399,4.1733923
118387,India/Mumbai,A03,7,0.14462711,8.190096,4.492005
118417,India/Mumbai,A06,5,0.1275789,7.3001585,2.662707
118424,India/Mumbai,A01,6,0.12955318,8.078396,4.8582306
118438,India/Mumbai,A07,4,0.13577352,3.8907387,4.162862
118443,India/Mumbai,A03,7,0.201685,9.012024,6.1661305
118456,India/Mumbai,A03,7,0.14468083,8.582031,3.321343
118484,India/Mumbai,A02,0,0.15136382,9.762924,5.2040286
118494,India/Mumbai,A04,1,0.1470739,7.111207,7.2286296
118517,India/Mumbai,A04,1,0.14565754,8.028287,5.997888
118519,India/Mumbai,A03,7,0.15921903,9.892788,4.4237638
118520,India/Mumbai,A07,4,0.11862651,4.6570163,6.078816
118536,India/Mumbai,A07,4,0.1219474,5.0653734,4.6043286
118538,India/Mumbai,A03,7,0.17917356,10.14202,4.508018
118547,India/Mumbai,A02,0,0.22786686,10.065461,5.2402396
118574,India/Mumbai,A02,0,0.17307398,9.178775,1.8851299
118596,India/Mumbai,A02,0,0.14629354,10.394744,6.1136737
118625,India/Mumbai,A07,4,0.23703685,4.3537335,6.789384
118640,India/Mumbai,A07,4,0.14311919,4.794802,5.2719193
118653,India/Mumbai,A03,7,0.134888,9.109964,4.8382607
118680,India/Mumbai,A07,4,0.15254092,4.1019998,5.976415
118703,India/Mumbai,A02,0,0.14696813,9.855673,5.5870976
118704,India/Mumbai,A03,7,0.18828826,10.532642,4.399445
118709,India/Mumbai,A01,6,0.1472266,7.339422,5.3847265
118718,India/Mumbai,A02,0,0.17231521,9.334397,6.267296
118726,India/Mumbai,A04,1,0.13744663,6.541773,7.2232547
118732,India/Mumbai,A05,3,0.10810663,8.183786,2.7239337
118756,India/Mumbai,A03,7,0.15378962,10.048184,4.341999
118771,India/Mumbai,A04,1,0.17045058,7.0929017,6.7800317
118775,India/Mumbai,A04,1,0.12733407,8.1455145,8.212737
118791,India/Mumbai,A01,6,0.12286557,8.994629,5.0431795
118792,India/Mumbai,A02,0,0.14613648,9.516196,6.0908675
118800,India/Mumbai,A07,4,0.13130231,4.3277793,5.8315887
118809,India/Mumbai,A02,0,0.12331169,10.396986,4.292129
118842,India/Mumbai,A06,5,0.15893573,5.6924973,6.070474
118852,India/Mumbai,A07,4,0.18656394,5.628419,4.1087103
118875,India/Mumbai,A01,6,0.15067613,9.386691,5.147744
118877,India/Mumbai,A02,0,0.145579,10.7106905,5.1658936
118886,India/Mumbai,A07,4,0.1666954,4.7445245,5.334446
118888,India/Mumbai,A02,0,0.14352836,10.04124,4.144551
118894,India/Mumbai,A02,0,0.14961904,9.529716,6.359854
118912,India/Mumbai,A02,0,0.11398305,8.60747,2.2711914
118928,India/Mumbai,A02,0,0.14178841,10.472136,4.4042945
118932,India/Mumbai,A02,0,0.13676105,9.112191,5.453217
118951,India/Mumbai,A03,7,0.11662927,8.919671,3.0803258
118983,India/Mumbai,A02,0,0.10833627,9.268837,5.8721323
119042,India/Mumbai,A02,0,0.14557452,10.376052,4.159466
119056,India/Mumbai,A03,7,0.15672675,8.385461,3.7093086
119059,India/Mumbai,A03,7,0.13329187,8.978667,4.49499
119083,India/Mumbai,A03,7,0.13164167,7.08687,4.1786976
119086,India/Mumbai,A06,5,0.17644781,8.184188,3.6016667
119091,India/Mumbai,A07,4,0.17055517,4.8025208,6.479188
119112,India/Mumbai,A08,2,0.10496201,5.704682,4.3671417
119116,India/Mumbai,A08,2,0.15924641,6.0415225,5.3880386
119136,India/Mumbai,A06,5,0.15136832,7.959241,4.017158
119140,India/Mumbai,A06,5,0.16300888,6.645508,4.3891454
119152,India/Mumbai,A08,2,0.16671893,8.157942,5.816474
119175,India/Mumbai,A06,5,0.1322569,5.2153563,3.5736506
119202,India/Mumbai,A08,2,0.17039661,4.907432,4.230805
119217,India/Mumbai,A01,6,0.13838549,8.178599,4.9254637
119223,India/Mumbai,A02,0,0.13053627,10.236344,4.1293526
119231,India/Mumbai,A07,4,0.13689247,4.5953717,5.7426248
119247,India/Mumbai,A06,5,0.20547618,7.3996134,3.565514
119264,India/Mumbai,A02,0,0.11970372,9.202418,6.183061
119303,India/Mumbai,A04,1,0.122114874,7.9604497,6.1066794
119306,India/Mumbai,A06,5,0.2022582,6.1501226,3.451202
119310,India/Mumbai,A02,0,0.35738388,11.049861,3.716998
119345,India/Mumbai,A07,4,0.13246293,4.622182,4.9204125
119349,India/Mumbai,A06,5,0.13726442,6.821024,4.3985047
119366,India/Mumbai,A02,0,0.1865657,10.669717,4.3528237
119384,India/Mumbai,A03,7,0.12604843,8.532059,4.6119785
119388,India/Mumbai,A08,2,0.13696118,4.975795,4.904857
119389,India/Mumbai,A04,1,0.1610073,10.183865,5.2727065
119406,India/Mumbai,A02,0,0.075522475,10.432942,5.3806148
119410,India/Mumbai,A06,5,0.16676112,6.343018,4.1640863
119436,India/Mumbai,A02,0,0.17962776,10.202601,4.729978
119441,India/Mumbai,A01,6,0.11559734,9.000449,4.995082
119462,India/Mumbai,A05,3,0.15094797,8.341967,1.5803491
119467,India/Mumbai,A03,7,0.15564883,9.450437,4.1515274
119480,India/Mumbai,A04,1,0.13911942,8.793025,6.197032
119499,India/Mumbai,A03,7,0.15695342,8.616421,3.7766783
119540,India/Mumbai,A02,0,0.17444906,7.3639436,3.0796082
119557,India/Mumbai,A03,7,0.15238844,10.068329,4.542356
119559,India/Mumbai,A05,3,0.16269639,8.627886,1.7871966
119564,India/Mumbai,A06,5,0.20549701,8.199848,3.5890515
119569,India/Mumbai,A05,3,0.1723042,9.025471,2.4202137
119576,India/Mumbai,A02,0,0.12989624,9.1327715,6.124324
119579,India/Mumbai,A08,2,0.164499,4.289234,4.499428
119581,India/Mumbai,A03,7,0.15714169,10.40846,4.053783
119587,India/Mumbai,A05,3,0.14488107,8.70992,1.8094487
119606,India/Mumbai,A05,3,0.14338177,8.676188,2.3604202
119628,India/Mumbai,A02,0,0.16036499,10.918357,4.4797716
119632,India/Mumbai,A04,1,0.18485339,7.2063775,6.152663
119634,India/Mumbai,A07,4,0.1488922,4.3988543,3.9966612
119637,India/Mumbai,A06,5,0.17362909,6.5329604,3.8050585
119657,India/Mumbai,A04,1,0.14086685,7.851767,6.3793807
119681,India/Mumbai,A03,7,0.16644734,9.397965,3.541681
119718,India/Mumbai,A03,7,0.14655653,9.909483,4.5442214
119719,India/Mumbai,A05,3,0.1693759,7.3317723,2.3550053
119729,India/Mumbai,A06,5,0.19832973,6.841692,3.257276
119744,India/Mumbai,A03,7,0.17800145,10.214227,4.394476
119757,India/Mumbai,A03,7,0.15407738,9.77667,4.31806
119780,India/Mumbai,A03,7,0.123615295,8.144882,3.2763028
119786,India/Mumbai,A08,2,0.17209987,6.1249895,4.3186836
119832,India/Mumbai,A06,5,0.15177639,5.949562,4.466333
119867,India/Mumbai,A02,0,0.16722801,8.906239,5.3396454
119907,India/Mumbai,A08,2,0.17760417,9.836426,5.8676467
119913,India/Mumbai,A02,0,0.1442175,10.290069,4.762085
119917,India/Mumbai,A04,1,0.15074176,8.88266,7.7989326
119923,India/Mumbai,A01,6,0.15007207,9.204298,4.438343
119932,India/Mumbai,A04,1,0.15634216,7.828721,7.7460213
119933,India/Mumbai,A07,4,0.11528273,3.8953311,5.7219477
119934,India/Mumbai,A07,4,0.13524053,4.6711454,4.992082
119945,India/Mumbai,A03,7,0.20930995,6.950177,3.5654597
119963,India/Mumbai,A05,3,0.13785012,8.052547,1.7883198
119985,India/Mumbai,A05,3,0.14474924,6.101098,2.3600152
119998,India/Mumbai,A02,0,0.1642781,9.199298,1.9293737
120020,India/Mumbai,A05,3,0.14813618,8.69517,1.7704989
120024,India/Mumbai,A05,3,0.15079683,8.592759,2.586473
120059,India/Mumbai,A02,0,0.16849335,10.074292,3.5749903
120074,India/Mumbai,A01,6,0.1292381,8.709164,4.4486537
120075,India/Mumbai,A05,3,0.147712,7.7478848,1.1818928
120085,India/Mumbai,A07,4,0.1298241,4.9736814,4.5147095
120090,India/Mumbai,A01,6,0.12323086,9.047548,4.3557863
120116,India/Mumbai,A02,0,0.14368992,9.950403,4.7616973
120130,India/Mumbai,A03,7,0.14120811,10.27345,4.215255
120166,India/Mumbai,A08,2,0.12504098,5.659054,5.4833145
120167,India/Mumbai,A07,4,0.16557074,5.012952,6.8069077
120217,India/Mumbai,A07,4,0.16635934,4.4572134,6.3108497
120231,India/Mumbai,A02,0,0.14849399,10.738435,5.7508874
120244,India/Mumbai,A05,3,0.16130511,8.600873,1.4991817
120247,India/Mumbai,A05,3,0.15062821,8.829817,1.602816
120249,India/Mumbai,A07,4,0.14978012,4.13137,4.2276487
120273,India/Mumbai,A02,0,0.14126526,9.891616,5.885336
120306,India/Mumbai,A05,3,0.17314532,9.80095,3.8053174
120312,India/Mumbai,A05,3,0.13988729,7.512522,2.1594436
120313,India/Mumbai,A05,3,0.16060473,6.5680385,3.0265613
120334,India/Mumbai,A04,1,0.112785175,6.761867,6.4538994
120353,India/Mumbai,A02,0,0.14171728,8.666515,3.600209
120375,India/Mumbai,A04,1,0.119433776,7.5290813,7.563528
120380,India/Mumbai,A02,0,0.19167556,10.121671,4.8670344
120420,India/Mumbai,A02,0,0.19367908,9.911746,5.213685
120427,India/Mumbai,A01,6,0.14735335,9.233878,4.498791
120473,India/Mumbai,A01,6,0.16755897,5.8092446,4.7577724
120480,India/Mumbai,A03,7,0.20078048,8.621423,3.7554622
120484,India/Mumbai,A06,5,0.19602655,6.547093,3.8081632
120518,India/Mumbai,A05,3,0.13980797,8.10803,2.1200752
120533,India/Mumbai,A03,7,0.16572139,10.317586,4.429565
120575,India/Mumbai,A02,0,0.1449485,10.243059,3.0032856
120579,India/Mumbai,A02,0,0.17976342,9.667464,5.9407
120583,India/Mumbai,A02,0,0.14426975,10.1138735,3.839398
120625,India/Mumbai,A02,0,0.12351056,9.530218,4.73134
120666,India/Mumbai,A05,3,0.120566405,7.9577484,1.8593258
120689,India/Mumbai,A06,5,0.14746808,7.175445,2.8820686
120742,India/Mumbai,A02,0,0.12850794,10.154119,4.731053
120762,India/Mumbai,A02,0,0.13589874,8.764609,5.990572
120802,India/Mumbai,A05,3,0.14690764,8.008336,2.1143355
120817,India/Mumbai,A06,5,0.14645573,6.5591316,4.6078935
120844,India/Mumbai,A06,5,0.1573416,5.823632,4.314033
120859,India/Mumbai,A05,3,0.15812929,7.839313,1.2980628
120867,India/Mumbai,A03,7,0.22299731,9.9401455,5.2736263
120878,India/Mumbai,A02,0,0.12487705,8.710684,6.4123397
120916,India/Mumbai,A06,5,0.181337,6.9700813,3.6512127
120929,India/Mumbai,A05,3,0.15870903,8.445946,2.5856512
120946,India/Mumbai,A07,4,0.16426018,5.390818,4.256693
120977,India/Mumbai,A06,5,0.14139791,6.3955584,3.4119735
120988,India/Mumbai,A02,0,0.17355953,9.605788,3.0228927
120996,India/Mumbai,A02,0,0.13462558,9.0386505,5.2841496
121008,India/Mumbai,A06,5,0.16439047,7.246285,2.9783294
121039,India/Mumbai,A05,3,0.2037225,7.9679365,1.4809172
121049,India/Mumbai,A02,0,0.14233519,9.983963,4.5657716
121105,India/Mumbai,A02,0,0.12563656,8.9563265,4.6250477
121129,India/Mumbai,A02,0,0.13633434,10.467934,5.493409
121140,India/Mumbai,A03,7,0.18634084,9.585455,4.2047257
121152,India/Mumbai,A03,7,0.18981177,10.052943,4.3714437
121157,India/Mumbai,A04,1,0.17110418,8.503516,6.5243087
121195,India/Mumbai,A04,1,0.12273328,6.7577796,7.523785
121201,India/Mumbai,A01,6,0.12748598,7.8994145,4.6237273
121205,India/Mumbai,A03,7,0.17259166,5.571436,3.8872082
121214,India/Mumbai,A04,1,0.15479606,8.187625,6.987705
121256,India/Mumbai,A06,5,0.17799085,7.230094,3.8222775
121278,India/Mumbai,A05,3,0.13213524,7.7163057,1.2256267
121288,India/Mumbai,A06,5,0.17287663,7.9918547,3.0632281
121290,India/Mumbai,A04,1,0.14013264,6.5102572,6.834385
121292,India/Mumbai,A02,0,0.19967929,10.871804,5.4108405
121311,India/Mumbai,A03,7,0.14414583,8.767737,4.061587
121316,India/Mumbai,A02,0,0.16298413,9.6630745,5.364277
121323,India/Mumbai,A05,3,0.17934288,7.8114266,1.1901224
121348,India/Mumbai,A04,1,0.1341003,7.3586087,8.130563
121374,India/Mumbai,A03,7,0.12460315,8.791596,4.5859466
121392,India/Mumbai,A03,7,0.13348101,9.1712,4.6753983
121444,India/Mumbai,A03,7,0.24194643,9.729421,5.3745184
121469,India/Mumbai,A06,5,0.19416182,6.673829,5.8640866
121500,India/Mumbai,A01,6,0.14197744,8.340232,3.7248871
121512,India/Mumbai,A05,3,0.15783477,8.888617,3.0830214
121525,India/Mumbai,A03,7,0.15425998,6.267272,3.9782872
121536,India/Mumbai,A05,3,0.15419976,7.8565145,1.2298288
121549,India/Mumbai,A04,1,0.17842919,10.900461,5.435583
121559,India/Mumbai,A05,3,0.15101986,8.711858,1.5556662
121617,India/Mumbai,A08,2,0.14216083,8.912311,5.5572114
121644,India/Mumbai,A06,5,0.16505955,6.511248,4.264572
121713,India/Mumbai,A02,0,0.1535538,9.116603,6.2613254
121719,India/Mumbai,A02,0,0.12069777,9.485379,3.3207324
121764,India/Mumbai,A06,5,0.16410781,6.358372,4.2720857
121793,India/Mumbai,A05,3,0.1629728,7.935562,2.800468
121795,India/Mumbai,A06,5,0.15120772,6.767253,2.9906952
121854,India/Mumbai,A08,2,0.18191513,6.431005,5.6015615
121857,India/Mumbai,A03,7,0.13161123,9.424814,3.8030176
121900,India/Mumbai,A04,1,0.12511261,7.2563324,6.9485707
121932,India/Mumbai,A01,6,0.12612794,8.4763775,5.385817
121938,India/Mumbai,A05,3,0.19495809,9.111681,2.271304
121957,India/Mumbai,A03,7,0.11723162,9.194823,4.1054626
121963,India/Mumbai,A08,2,0.16986449,9.3194685,5.8711624
121975,India/Mumbai,A03,7,0.2301928,10.246072,4.65882
122016,India/Mumbai,A06,5,0.13226508,5.8141465,3.526803
122041,India/Mumbai,A07,4,0.19927341,3.941365,4.3020625
122068,India/Mumbai,A07,4,0.17196973,4.061321,6.5112977
122100,India/Mumbai,A06,5,0.13325131,6.0153613,3.5333111
122122,India/Mumbai,A01,6,0.19407329,7.329929,5.279103
122162,India/Mumbai,A03,7,0.15305053,9.633194,3.777804
122189,India/Mumbai,A08,2,0.11225682,5.281128,3.834582
122213,India/Mumbai,A08,2,0.13836215,4.564849,4.6510134
122280,India/Mumbai,A06,5,0.1646884,8.430638,3.6448827
122296,India/Mumbai,A03,7,0.16261737,8.411873,5.3401623
122301,India/Mumbai,A07,4,0.11169525,4.9709682,6.16799
122377,India/Mumbai,A01,6,0.15901059,10.299272,4.458271
122413,India/Mumbai,A03,7,0.17674153,9.087527,5.527447
122415,India/Mumbai,A03,7,0.19576837,9.886115,4.44645
122421,India/Mumbai,A03,7,0.1871769,9.586474,4.3041778
122422,India/Mumbai,A08,2,0.14298402,8.824891,5.6141014
122426,India/Mumbai,A08,2,0.13249207,8.228421,5.325288
122432,India/Mumbai,A02,0,0.1408882,9.288657,3.206551
122449,India/Mumbai,A05,3,0.18169026,8.547544,1.9364477
122463,India/Mumbai,A05,3,0.12894613,8.64833,3.0563538
122475,India/Mumbai,A05,3,0.15489723,8.737605,3.0652018
122479,India/Mumbai,A03,7,0.16704383,6.128525,3.8303764
122482,India/Mumbai,A03,7,0.1400233,9.305541,4.3572
122503,India/Mumbai,A05,3,0.12893194,8.306024,2.9212785
122510,India/Mumbai,A02,0,0.21066494,9.639261,5.153682
122549,India/Mumbai,A05,3,0.11153295,8.298078,2.8861308
122578,India/Mumbai,A01,6,0.13966025,9.555245,4.6319637
122606,India/Mumbai,A03,7,0.12636422,8.890175,3.535565
122625,India/Mumbai,A02,0,0.12842299,8.853565,5.8972363
122634,India/Mumbai,A02,0,0.17332643,10.667323,4.90915
122647,India/Mumbai,A02,0,0.18197672,10.233668,4.5541673
122659,India/Mumbai,A08,2,0.17255616,4.6329894,5.2880487
122674,India/Mumbai,A06,5,0.12757403,6.218241,4.2175183
122676,India/Mumbai,A02,0,0.16272447,10.543883,5.6264715
122707,India/Mumbai,A06,5,0.193205,6.1650043,3.235
122763,India/Mumbai,A05,3,0.13787839,7.905709,1.7574244
122778,India/Mumbai,A02,0,0.1605601,9.854374,4.5050287
122792,India/Mumbai,A07,4,0.12951498,5.154856,6.2253847
122797,India/Mumbai,A01,6,0.12794936,8.635543,5.722986
122803,India/Mumbai,A06,5,0.12635015,7.8728604,3.2413938
122812,India/Mumbai,A08,2,0.13738236,7.649685,6.227544
122816,India/Mumbai,A05,3,0.13277623,8.171242,2.0613663
122818,India/Mumbai,A03,7,0.19326466,10.37387,4.096853
122849,India/Mumbai,A03,7,0.14779824,8.822363,4.0229506
122874,India/Mumbai,A02,0,0.15493286,10.126701,4.553943
122918,India/Mumbai,A03,7,0.19404377,9.496033,3.6919181
122919,India/Mumbai,A06,5,0.17630155,6.3261595,3.2750106
122928,India/Mumbai,A04,1,0.15525426,5.1159406,6.7988787
122941,India/Mumbai,A05,3,0.12498605,7.650637,2.3966124
122947,India/Mumbai,A03,7,0.17087707,9.384942,3.6733162
122950,India/Mumbai,A07,4,0.14277141,4.0256467,5.891038
122956,India/Mumbai,A08,2,0.13960616,6.199446,6.1641607
122961,India/Mumbai,A04,1,0.1312752,8.574079,7.4842386
122964,India/Mumbai,A01,6,0.16036536,8.803936,4.5765123
123004,India/Mumbai,A02,0,0.1101928,9.702493,5.532669
123039,India/Mumbai,A03,7,0.1546353,9.201381,3.0871584
123041,India/Mumbai,A02,0,0.1086267,9.155954,5.1548147
123055,India/Mumbai,A05,3,0.15117598,9.688802,2.6384451
123061,India/Mumbai,A05,3,0.12026766,7.6175885,2.4903893
123070,India/Mumbai,A02,0,0.14442228,8.431566,6.0326877
123110,India/Mumbai,A02,0,0.1631038,10.53761,6.009039
123131,India/Mumbai,A03,7,0.11368057,10.027918,3.9310408
123149,India/Mumbai,A02,0,0.1549088,10.310253,6.4636636
123159,India/Mumbai,A06,5,0.21728426,6.7664537,6.03219
123170,India/Mumbai,A04,1,0.11797785,8.194616,7.2840176
123197,India/Mumbai,A08,2,0.16247354,8.545316,4.6051464
123199,India/Mumbai,A05,3,0.13370793,7.854429,1.957071
123244,India/Mumbai,A05,3,0.15275705,7.913977,2.3402817
123250,India/Mumbai,A03,7,0.13741836,9.029441,5.2146072
123251,India/Mumbai,A08,2,0.13748904,5.412858,6.147192
123256,India/Mumbai,A06,5,0.1689164,9.20938,2.4821737
123263,India/Mumbai,A03,7,0.20813505,8.612972,3.1903853
123319,India/Mumbai,A01,6,0.11173664,7.569932,5.372523
123329,India/Mumbai,A06,5,0.15915847,7.2210565,3.0727968
123359,India/Mumbai,A08,2,0.15481009,6.083568,5.839171
123376,India/Mumbai,A03,7,0.15466058,9.777007,4.8371315
123414,India/Mumbai,A03,7,0.16181889,10.362454,4.088939
123419,India/Mumbai,A02,0,0.1841682,9.700392,4.6610436
123445,India/Mumbai,A02,0,0.1662824,8.607052,2.3143468
123460,India/Mumbai,A03,7,0.14273866,9.928106,4.1047735
123500,India/Mumbai,A01,6,0.15787782,8.886808,4.460517
123501,India/Mumbai,A02,0,0.14483649,10.701264,5.3013177
123564,India/Mumbai,A06,5,0.17286913,6.664622,2.4606974
123566,India/Mumbai,A04,1,0.29895487,9.676408,5.144316
123614,India/Mumbai,A07,4,0.15376355,4.383289,6.0015373
123615,India/Mumbai,A06,5,0.15947592,7.0442514,3.7983534
123623,India/Mumbai,A03,7,0.16279437,7.119462,4.5826015
123633,India/Mumbai,A02,0,0.22532587,10.1923,5.9570923
123637,India/Mumbai,A01,6,0.1282833,8.286853,5.6040807
123667,India/Mumbai,A03,7,0.15158686,10.003069,4.1149716
123689,India/Mumbai,A07,4,0.10981724,4.3238506,6.094627
123691,India/Mumbai,A02,0,0.15687972,9.504039,6.654948
123695,India/Mumbai,A04,1,0.1491251,7.912372,6.753496
123735,India/Mumbai,A05,3,0.10560658,7.9960003,2.0748794
123738,India/Mumbai,A02,0,0.13560933,9.564445,2.389936
123742,India/Mumbai,A08,2,0.1456781,9.166031,6.3682065
123776,India/Mumbai,A02,0,0.1869233,10.800455,4.371129
123790,India/Mumbai,A05,3,0.1660393,8.269446,7.083475
123811,India/Mumbai,A06,5,0.15052211,8.938366,5.352331
123880,India/Mumbai,A03,7,0.1444981,10.229537,4.382019
123881,India/Mumbai,A07,4,0.12547025,3.344809,5.3752785
123883,India/Mumbai,A05,3,0.1181989,8.395373,2.1788805
123894,India/Mumbai,A05,3,0.14316379,8.99492,1.8518056
123914,India/Mumbai,A02,0,0.12562028,9.860613,6.0479755
123918,India/Mumbai,A04,1,0.14367443,7.9393106,7.2872815
123936,India/Mumbai,A06,5,0.13201076,7.517121,5.628619
123942,India/Mumbai,A06,5,0.16039476,7.510741,3.0105639
123963,India/Mumbai,A02,0,0.16199844,10.508034,5.2226725
123972,India/Mumbai,A05,3,0.14875905,8.927606,2.7037635
123985,India/Mumbai,A06,5,0.17299032,6.7211742,6.7679424
124005,India/Mumbai,A03,7,0.14341693,9.404393,3.8622913
124008,India/Mumbai,A05,3,0.13298105,7.5314717,1.1201717
124013,India/Mumbai,A05,3,0.1657651,8.762125,2.2595026
124053,India/Mumbai,A04,1,0.12960637,8.768667,7.0876994
124097,India/Mumbai,A05,3,0.118119545,8.220079,1.679966
124104,India/Mumbai,A03,7,0.19112563,6.896761,3.0857563
124114,India/Mumbai,A06,5,0.1264938,6.3731165,3.7919717
124123,India/Mumbai,A02,0,0.13912041,10.2937355,4.2319207
124132,India/Mumbai,A01,6,0.14893924,9.0014305,4.233476
124170,India/Mumbai,A01,6,0.11308969,8.7979765,4.9243464
124196,India/Mumbai,A02,0,0.12736967,9.630762,5.336734
124207,India/Mumbai,A07,4,0.13469923,4.8264947,4.788148
124210,India/Mumbai,A06,5,0.15458581,7.2964025,3.854079
124230,India/Mumbai,A03,7,0.14232609,8.302394,3.760073
124242,India/Mumbai,A02,0,0.17255437,9.178623,6.629313
124254,India/Mumbai,A03,7,0.119777694,8.348293,4.940501
