gene,class,prevalence_n_cities,category,label,top_city,top_city_zh,top_share,top_lift_vs_global_mean,min_share_across_12,max_share,city_specificity_0to1,city_entropy_bits,present_cities_by_share,share_HongKong,share_Singapore,share_Amsterdam,share_CapeTown,share_Paris,share_SaoPaulo,share_MexicoCity,share_Sydney,share_Jakarta,share_Dhaka,share_NewDelhi,share_Manila,lift_HongKong,lift_Singapore,lift_Amsterdam,lift_CapeTown,lift_Paris,lift_SaoPaulo,lift_MexicoCity,lift_Sydney,lift_Jakarta,lift_Dhaka,lift_NewDelhi,lift_Manila
452,accessory_6to8cities,6,建筑立面,沿街立面,NewDelhi,新德里,0.015251913,4.0888108,0,0.015251913,0.3091755,2.4765799,NewDelhi|Jakarta|Dhaka|SaoPaulo|Manila|MexicoCity,0.00026254252,8.7159864e-05,0,0.00014987245,0.00019557823,0.0051594388,0.0023490646,0,0.0093367347,0.0070216837,0.015251913,0.0049479167,0.070383739,0.023366261,0,0.040178571,0.052431611,1.3831687,0.62974924,0,2.5030395,1.8824088,4.0888108,1.3264628
453,regional_3to5cities,5,路面·道路,车行道,HongKong,香港,0.0097257653,5.3205408,1.0629252e-05,0.0097257653,0.48007884,1.8638979,HongKong|Singapore|Paris|SaoPaulo|Amsterdam,0.0097257653,0.0085852466,0.00070259354,0.00020514456,0.0013722364,0.00088541667,8.8222789e-05,0.00026573129,3.4013605e-05,1.8069728e-05,1.0629252e-05,4.2517007e-05,5.3205408,4.6966129,0.38435819,0.11222561,0.75069051,0.48437273,0.048262829,0.14536997,0.018607356,0.0098851577,0.0058147987,0.023259195
454,unused,0,路面·道路,车行道,Sydney,悉尼,3.5076531e-05,3.9599996,1.0629252e-06,3.5076531e-05,0.19787447,2.8755899,,4.2517007e-06,9.5663265e-06,2.1258503e-06,8.5034014e-06,1.7006803e-05,9.5663265e-06,1.4880952e-05,3.5076531e-05,1.0629252e-06,1.0629252e-06,2.1258503e-06,1.0629252e-06,0.47999995,1.0799999,0.23999997,0.95999989,1.9199998,1.0799999,1.6799998,3.9599996,0.11999999,0.11999999,0.23999997,0.11999999
455,accessory_6to8cities,6,植被,沿墙绿篱,Paris,巴黎,0.0033896684,3.3143946,3.6139456e-05,0.0033896684,0.20716136,2.8422968,Paris|Amsterdam|SaoPaulo|NewDelhi|MexicoCity|Sydney,0.00020514456,0.00018282313,0.0029570578,0.00041772959,0.0033896684,0.0018548044,0.00067283163,0.00063031463,0.0003337585,3.6139456e-05,0.0013966837,0.00019557823,0.20058895,0.17876321,2.891391,0.40845314,3.3143946,1.8136151,0.65789018,0.61631734,0.32634679,0.035336913,1.3656678,0.19123506
456,near_core_9to11cities,10,建筑立面,沿街立面,HongKong,香港,0.0063424745,2.9345902,0.0003295068,0.0063424745,0.14983525,3.0478088,HongKong|SaoPaulo|Manila|Jakarta|Singapore|Dhaka|Amsterdam|Paris|Sydney|NewDelhi,0.0063424745,0.0029772534,0.0010012755,0.00035926871,0.00084396259,0.0047629677,0.0003295068,0.0006420068,0.0030272109,0.00125,0.0005952381,0.0038042092,2.9345902,1.377541,0.46327869,0.16622951,0.3904918,2.2037705,0.15245902,0.29704918,1.4006557,0.57836066,0.27540984,1.7601639
457,regional_3to5cities,4,路面·道路,车行道,Paris,巴黎,0.00089604592,2.2130825,7.2278912e-05,0.00089604592,0.10358302,3.2136213,Paris|Sydney|MexicoCity|SaoPaulo,0.00021471088,0.00015306122,0.00011054422,0.00019557823,0.00089604592,0.00055378401,0.00083120748,0.00087159864,0.00024659864,7.2278912e-05,0.00030505952,0.00040816327,0.53029971,0.37803544,0.2730256,0.48304528,2.2130825,1.3677532,2.0529425,2.1527018,0.6090571,0.17851674,0.75344563,1.0080945
458,accessory_6to8cities,7,建筑立面,沿街立面,HongKong,香港,0.0024702381,3.3976608,4.7831633e-05,0.0024702381,0.15038131,3.0458511,HongKong|Manila|Singapore|Jakarta|NewDelhi|MexicoCity|Dhaka,0.0024702381,0.0010257228,4.7831633e-05,0.00013392857,9.672619e-05,0.00038477891,0.00059311224,0.00034332483,0.00089179422,0.00055909864,0.00069515306,0.0014827806,3.3976608,1.4108187,0.065789474,0.18421053,0.13304094,0.52923977,0.81578947,0.47222222,1.2266082,0.76900585,0.95614035,2.0394737
459,city_unique_1city,1,建筑立面,矮墙·巷弄,CapeTown,开普敦,0.00054634354,2.0170046,6.5901361e-05,0.00054634354,0.064098061,3.3551734,CapeTown,0.00025510204,0.0003295068,0.0001519983,0.00054634354,0.00029761905,0.00049957483,0.00030718537,0.00041135204,0.00010948129,0.00010735544,6.5901361e-05,0.0001690051,0.94179202,1.2164814,0.56115108,2.0170046,1.0987574,1.8443427,1.1340746,1.5186396,0.40418574,0.39633747,0.24329627,0.62393721
460,accessory_6to8cities,6,建筑立面,建筑·结构,Jakarta,雅加达,0.0027774235,3.8663378,1.9132653e-05,0.0027774235,0.18958438,2.9053096,Jakarta|Manila|CapeTown|Paris|Dhaka|Sydney,2.0195578e-05,0.00032844388,0.00035607993,0.0012021684,0.00078656463,0.00043473639,9.3537415e-05,0.00053039966,0.0027774235,0.00075892857,1.9132653e-05,0.0013127126,0.02811344,0.45721332,0.49568434,1.6734895,1.0949445,0.60517879,0.13020962,0.73834772,3.8663378,1.0564735,0.026633785,1.8273736
461,core_universal_12cities,12,植被,树丛·灌木,NewDelhi,新德里,0.0049638605,2.762224,0.00069515306,0.0049638605,0.070459552,3.3323676,NewDelhi|CapeTown|Paris|SaoPaulo|Sydney|MexicoCity|HongKong|Singapore|Dhaka|Amsterdam|Jakarta|Manila,0.0013148384,0.0012329932,0.0011734694,0.0032323554,0.0025393282,0.0015710034,0.0013477891,0.0014987245,0.00080463435,0.0011904762,0.0049638605,0.00069515306,0.73166404,0.68611987,0.65299685,1.7986987,1.413052,0.87421136,0.75,0.83399054,0.44775237,0.66246057,2.762224,0.38682965
462,accessory_6to8cities,6,路面·道路,路口·人行道,HongKong,香港,0.0043526786,4.2303719,4.6768707e-05,0.0043526786,0.23199827,2.7532574,HongKong|Dhaka|NewDelhi|Manila|SaoPaulo|Paris,0.0043526786,0.00039540816,0.00023065476,0.00011373299,0.00061330782,0.0007514881,0.00039009354,4.6768707e-05,0.00022215136,0.002443665,0.0019982993,0.00078869048,4.2303719,0.38429752,0.22417355,0.11053719,0.59607438,0.7303719,0.37913223,0.045454545,0.21590909,2.375,1.9421488,0.76652892
463,near_core_9to11cities,11,路面·道路,路肩·开阔地,Manila,马尼拉,0.0024160289,1.8388728,0.00036139456,0.0024160289,0.064405681,3.3540705,Manila|SaoPaulo|MexicoCity|CapeTown|Dhaka|NewDelhi|Jakarta|Paris|HongKong|Singapore|Sydney,0.00067708333,0.0006207483,0.00036139456,0.0019844813,0.00085884354,0.0023894558,0.0023841412,0.00056228741,0.0010480442,0.0012829507,0.0011809099,0.0024160289,0.51533742,0.47246005,0.27506236,1.510416,0.65367761,1.8186476,1.8146026,0.42796467,0.79768085,0.97647138,0.89880671,1.8388728
464,core_universal_12cities,12,路面·道路,路口·人行道,Sydney,悉尼,0.0086840986,1.4330819,0.0027891156,0.0086840986,0.021833863,3.5066889,Sydney|SaoPaulo|CapeTown|MexicoCity|Singapore|HongKong|NewDelhi|Paris|Manila|Amsterdam|Dhaka|Jakarta,0.0061745323,0.0067825255,0.0039955357,0.0080994898,0.0060693027,0.0081792092,0.007557398,0.0086840986,0.0027891156,0.0028752126,0.0061256378,0.0053847789,1.018944,1.1192773,0.65935801,1.3366076,1.0015787,1.3497632,1.2471496,1.4330819,0.46027013,0.47447816,1.0108753,0.88861603
465,regional_3to5cities,5,建筑立面,矮墙·巷弄,Singapore,新加坡,0.0020790816,3.2938535,7.8656463e-05,0.0020790816,0.15633276,3.0245154,Singapore|Paris|Sydney|Amsterdam|CapeTown,0.00029443027,0.0020790816,0.00088435374,0.00082270408,0.0012659439,0.00035395408,7.8656463e-05,0.0010278486,0.00023171769,8.1845238e-05,0.00015625,0.00029761905,0.46646085,3.2938535,1.4010665,1.303396,2.0056132,0.5607634,0.12461409,1.628403,0.36710637,0.12966601,0.2475442,0.47151277
466,accessory_6to8cities,6,植被,树丛·灌木,Jakarta,雅加达,0.0057196003,5.4629442,6.377551e-06,0.0057196003,0.30729345,2.483327,Jakarta|Manila|Dhaka|Singapore|MexicoCity|NewDelhi,0.00048681973,0.00088754252,2.2321429e-05,0.00024447279,6.377551e-06,0.0004389881,0.00061968537,1.7006803e-05,0.0057196003,0.0015295493,0.00050382653,0.002087585,0.46497462,0.84771574,0.021319797,0.23350254,0.0060913706,0.41928934,0.59187817,0.016243655,5.4629442,1.4609137,0.48121827,1.9939086
467,near_core_9to11cities,11,路面·道路,车行道,MexicoCity,墨西哥城,0.0081877126,1.9590124,0.0002954932,0.0081877126,0.087314882,3.2719419,MexicoCity|Manila|Jakarta|SaoPaulo|NewDelhi|Dhaka|CapeTown|Paris|HongKong|Amsterdam|Singapore,0.0024340986,0.00096513605,0.0010437925,0.0041007653,0.0029315476,0.0065997024,0.0081877126,0.0002954932,0.0067389456,0.0046375425,0.0053316327,0.0068877551,0.58238847,0.23092084,0.24974038,0.98115927,0.70140935,1.5790611,1.9590124,0.070700434,1.6123768,1.1095899,1.2756596,1.6479813
468,accessory_6to8cities,7,路面·道路,车行道,Sydney,悉尼,0.0015348639,2.2155735,0.00023278061,0.0015348639,0.060729208,3.3672506,Sydney|MexicoCity|SaoPaulo|Manila|Paris|HongKong|NewDelhi,0.00061118197,0.00043367347,0.00036033163,0.00037308673,0.00067070578,0.0010671769,0.0012468112,0.0015348639,0.00023278061,0.00031143707,0.0006079932,0.00086309524,0.88224012,0.6260069,0.52013809,0.53855006,0.96816264,1.540468,1.7997698,2.2155735,0.33601841,0.44955888,0.87763713,1.2458765
469,pair_specific_2cities,2,建筑立面,沿街立面,Amsterdam,阿姆斯特丹,0.0088764881,6.8643058,0,0.0088764881,0.716687,1.0156665,Amsterdam|Paris,0,5.5272109e-05,0.0088764881,0,0.0065848214,0,0,0,1.0629252e-06,0,0,0,0,0.042742654,6.8643058,0,5.0921296,0,0,0,0.00082197411,0,0,0
470,accessory_6to8cities,6,建筑立面,住宅·楼房,Dhaka,达卡,0.0072640306,3.4475974,0,0.0072640306,0.30937007,2.4758824,Dhaka|MexicoCity|NewDelhi|Jakarta|Manila|SaoPaulo,0,0,3.1887755e-05,0.00027210884,9.7789116e-05,0.0013881803,0.0072289541,6.377551e-05,0.0026009779,0.0072640306,0.0039508929,0.0023852041,0,0,0.015134317,0.12914617,0.046411906,0.65884727,3.4309497,0.030268634,1.2344558,3.4475974,1.8751419,1.1320469
471,accessory_6to8cities,6,建筑立面,沿街立面,Jakarta,雅加达,0.0013424745,2.5749235,8.7159864e-05,0.0013424745,0.079807939,3.298854,Jakarta|Manila|Amsterdam|Dhaka|CapeTown|Paris,8.8222789e-05,8.7159864e-05,0.00074617347,0.00057716837,0.00056441327,0.00046662415,0.00041241497,0.00030718537,0.0013424745,0.00060055272,0.0002869898,0.0007769983,0.16921509,0.16717635,1.4311927,1.1070336,1.0825688,0.8950051,0.79102956,0.5891947,2.5749235,1.1518858,0.55045871,1.490316
472,near_core_9to11cities,11,建筑立面,建筑·结构,Sydney,悉尼,0.0021258503,1.650165,0.00042835884,0.0021258503,0.050880988,3.4025561,Sydney|MexicoCity|Paris|SaoPaulo|Amsterdam|HongKong|Manila|NewDelhi|Singapore|Jakarta|Dhaka,0.0014753401,0.00070259354,0.001647534,0.00042835884,0.0019653486,0.0019217687,0.0020716412,0.0021258503,0.00053465136,0.00052402211,0.0010204082,0.0010416667,1.1452145,0.54537954,1.2788779,0.33250825,1.5255776,1.4917492,1.6080858,1.650165,0.4150165,0.40676568,0.79207921,0.80858086
473,core_universal_12cities,12,植被,沿墙绿篱,NewDelhi,新德里,0.025566539,7.1792856,0.00051445578,0.025566539,0.39418055,2.17184,NewDelhi|Dhaka|Manila|MexicoCity|Amsterdam|HongKong|Jakarta|CapeTown|Paris|Sydney|SaoPaulo|Singapore,0.0011001276,0.00051445578,0.0015401786,0.00089817177,0.0007855017,0.00058992347,0.0017633929,0.00062818878,0.0009587585,0.0059289966,0.025566539,0.0024596088,0.30892449,0.14446324,0.43249428,0.25221371,0.22057507,0.16565516,0.49517461,0.17640036,0.26922694,1.664909,7.1792856,0.69067754
474,city_unique_1city,1,车辆,车辆·店面,Amsterdam,阿姆斯特丹,0.0030335884,7.0556242,1.8069728e-05,0.0030335884,0.36568467,2.2739967,Amsterdam,0.00019982993,0.00010310374,0.0030335884,0.0002997449,0.00012329932,0.00032312925,0.00013392857,0.00013711735,0.0004942602,7.8656463e-05,0.00021471088,1.8069728e-05,0.46477132,0.23980222,7.0556242,0.69715698,0.28677379,0.75154512,0.31149567,0.31891224,1.1495674,0.1829419,0.49938195,0.042027194
475,near_core_9to11cities,11,建筑立面,建筑·结构,Paris,巴黎,0.0057929422,1.9525885,0.00043367347,0.0057929422,0.073113713,3.3228526,Paris|MexicoCity|Amsterdam|SaoPaulo|Sydney|HongKong|NewDelhi|Manila|Singapore|Jakarta|CapeTown,0.0028093112,0.0013679847,0.0046970663,0.00089923469,0.0057929422,0.0045769558,0.005213648,0.0034863946,0.0013403486,0.00043367347,0.0025414541,0.002442602,0.94691587,0.46109751,1.5832089,0.30309906,1.9525885,1.5427241,1.7573297,1.1751358,0.45178241,0.14617543,0.85663104,0.82331164
476,accessory_6to8cities,6,建筑立面,沿街立面,Sydney,悉尼,0.0015029762,2.7757239,2.0195578e-05,0.0015029762,0.1464599,3.0599092,Sydney|NewDelhi|Manila|MexicoCity|SaoPaulo|CapeTown,5.2083333e-05,9.8852041e-05,0.00019451531,0.00056441327,0.00041772959,0.0007769983,0.00087585034,0.0015029762,0.00016156463,2.0195578e-05,0.00094068878,0.00089179422,0.096188451,0.18256175,0.35923442,1.0423687,0.77147063,1.4349746,1.6175364,2.7757239,0.2983805,0.037297563,1.7372812,1.6469818
477,accessory_6to8cities,6,路面·道路,车行道,HongKong,香港,0.00082270408,1.5822828,0.00019876701,0.00082270408,0.02375053,3.4998177,HongKong|Jakarta|NewDelhi|MexicoCity|Singapore|SaoPaulo,0.00082270408,0.00057185374,0.00044961735,0.00036139456,0.00046981293,0.00052508503,0.00060161565,0.00019876701,0.00072810374,0.00030505952,0.00070790816,0.00049744898,1.5822828,1.0998296,0.86473594,0.69505962,0.90357751,1.0098807,1.1570698,0.38228279,1.4003407,0.58671209,1.3614991,0.95672913
478,accessory_6to8cities,7,建筑立面,沿街立面,HongKong,香港,0.0031579507,3.0432778,0.00014030612,0.0031579507,0.12967518,3.1200818,HongKong|MexicoCity|Amsterdam|SaoPaulo|Manila|Jakarta|Paris,0.0031579507,0.0004857568,0.0014742772,0.00014030612,0.00059630102,0.0011607143,0.0025488946,0.00038796769,0.00066964286,0.00036564626,0.00045705782,0.0010076531,3.0432778,0.4681178,1.4207426,0.13521127,0.57464789,1.1185659,2.456338,0.37387964,0.6453265,0.35236876,0.44046095,0.97106274
479,regional_3to5cities,5,植被,沿墙绿篱,Dhaka,达卡,0.0089105017,7.0096857,0,0.0089105017,0.49029139,1.8272862,Dhaka|Jakarta|NewDelhi|Manila|Paris,0,3.1887755e-06,0.00026360544,4.2517007e-06,0.00051977041,1.7006803e-05,1.3818027e-05,0,0.0023650085,0.0089105017,0.002045068,0.0011118197,0,0.002508536,0.20737231,0.0033447147,0.40889137,0.013378859,0.010870323,0,1.8604975,7.0096857,1.6088077,0.87464288
480,near_core_9to11cities,10,建筑立面,建筑·结构,Sydney,悉尼,0.0020939626,2.3190112,0.00038690476,0.0020939626,0.044487064,3.425478,Sydney|NewDelhi|Dhaka|Singapore|HongKong|CapeTown|Manila|SaoPaulo|Jakarta|Amsterdam,0.00093005952,0.0010544218,0.00055378401,0.0009247449,0.00046662415,0.00061011905,0.00038690476,0.0020939626,0.00055909864,0.001108631,0.0012755102,0.00087159864,1.0300177,1.1677457,0.61330194,1.0241318,0.51677457,0.67569158,0.42848735,2.3190112,0.61918776,1.227781,1.4125956,0.96527369
481,regional_3to5cities,5,建筑立面,沿街立面,Dhaka,达卡,0.0068356718,4.7929942,3.9328231e-05,0.0068356718,0.30812801,2.4803351,Dhaka|CapeTown|HongKong|Singapore|Jakarta,0.0026828231,0.0014434524,3.9328231e-05,0.0038159014,0.00026147959,0.00027529762,0.00025829082,0.00033056973,0.00080782313,0.0068356718,0.00030612245,5.7397959e-05,1.8811254,1.012111,0.027575927,2.6756102,0.18334265,0.19303149,0.18110676,0.23178685,0.56642445,4.7929942,0.21464505,0.040245947
482,near_core_9to11cities,11,建筑立面,沿街立面,CapeTown,开普敦,0.0012053571,1.4552454,0.00036989796,0.0012053571,0.015661407,3.5288169,CapeTown|Dhaka|Paris|Sydney|SaoPaulo|Jakarta|Singapore|Manila|HongKong|Amsterdam|MexicoCity,0.00076318027,0.00081632653,0.00070046769,0.0012053571,0.00096088435,0.0009077381,0.00050488946,0.0009375,0.00090242347,0.0010958759,0.00036989796,0.00077487245,0.92139878,0.98556304,0.84568495,1.4552454,1.1600898,1.0959256,0.60956047,1.1318576,1.0895091,1.3230671,0.44658325,0.93551492
483,accessory_6to8cities,7,路面·道路,路肩·开阔地,CapeTown,开普敦,0.0020057398,2.796246,7.0153061e-05,0.0020057398,0.10696355,3.2015022,CapeTown|Sydney|Amsterdam|Paris|SaoPaulo|NewDelhi|MexicoCity,0.0004644983,7.0153061e-05,0.0011288265,0.0020057398,0.00083333333,0.00068877551,0.00053252551,0.0014508929,0.00029017857,0.00032419218,0.00060480442,0.00021364796,0.6475673,0.097801926,1.5737219,2.796246,1.1617683,0.96023709,0.74240553,2.0227217,0.40454433,0.45196345,0.84317115,0.29785132
484,regional_3to5cities,5,植被,树丛·灌木,Singapore,新加坡,0.030343325,7.1675106,0,0.030343325,0.51243245,1.7479114,Singapore|Dhaka|Jakarta|SaoPaulo|Manila,0.00040816327,0.030343325,0,5.5272109e-05,0,0.0029719388,0,0.00015625,0.0036256378,0.010597364,4.5705782e-05,0.0025977891,0.096413776,7.1675106,0,0.013056032,0,0.7020128,0,0.036908399,0.85642549,2.5032431,0.010796334,0.61363351
485,core_universal_12cities,12,路面·道路,路口·人行道,CapeTown,开普敦,0.0063233418,1.8511565,0.0020663265,0.0063233418,0.021578494,3.5076044,CapeTown|Amsterdam|Sydney|MexicoCity|Paris|Jakarta|Singapore|NewDelhi|HongKong|SaoPaulo|Manila|Dhaka,0.0027965561,0.0029017857,0.0052795493,0.0063233418,0.0032025935,0.0025701531,0.003651148,0.0038403486,0.0030325255,0.0020663265,0.0028103741,0.0025159439,0.81869101,0.84949694,1.5455866,1.8511565,0.93755834,0.75241158,1.0688725,1.124261,0.88777098,0.6049165,0.82273623,0.73654185
486,core_universal_12cities,12,建筑立面,矮墙·巷弄,NewDelhi,新德里,0.0059927721,2.0864095,0.0014668367,0.0059927721,0.040656117,3.4392118,NewDelhi|CapeTown|Sydney|Paris|MexicoCity|HongKong|Amsterdam|SaoPaulo|Jakarta|Dhaka|Manila|Singapore,0.0022459609,0.0014668367,0.0021492347,0.0051796344,0.0030984269,0.0021396684,0.0030803571,0.0036118197,0.0019047619,0.0018229167,0.0059927721,0.001775085,0.78194097,0.51068554,0.74826533,1.8033121,1.0787307,0.74493478,1.0724396,1.2574706,0.66315108,0.6346563,2.0864095,0.61800352
487,regional_3to5cities,4,天空·远景,天空·远景,NewDelhi,新德里,0.00081526361,1.7994135,0.00024553571,0.00081526361,0.02776653,3.4854205,NewDelhi|MexicoCity|Jakarta|Manila,0.00034013605,0.00029443027,0.00031356293,0.00044536565,0.00028167517,0.00038796769,0.00071322279,0.00024553571,0.00057291667,0.00048363095,0.00081526361,0.00054315476,0.75073314,0.64985337,0.69208211,0.9829912,0.62170088,0.85630498,1.5741935,0.54193548,1.2645161,1.0674487,1.7994135,1.198827
488,regional_3to5cities,3,建筑立面,建筑·结构,HongKong,香港,0.01856824,8.5758468,1.1692177e-05,0.01856824,0.60761853,1.4066728,HongKong|Singapore|SaoPaulo,0.01856824,0.0040454932,4.6768707e-05,1.1692177e-05,0.00015093537,0.0020567602,3.4013605e-05,9.1411565e-05,8.3971088e-05,0.00030931122,0.00037096088,0.00021258503,8.5758468,1.868434,0.021600393,0.0054000982,0.069710358,0.94992636,0.015709377,0.042218949,0.038782523,0.14285714,0.17133039,0.098183603
489,regional_3to5cities,4,建筑立面,住宅·楼房,SaoPaulo,圣保罗,0.0045068027,4.2164581,1.0629252e-06,0.0045068027,0.40639926,2.1280364,SaoPaulo|Amsterdam|Paris|CapeTown,0.00031887755,1.4880952e-05,0.00359375,0.00082057823,0.0031696429,0.0045068027,1.0629252e-05,1.9132653e-05,0.0003295068,4.2517007e-06,3.7202381e-05,1.0629252e-06,0.2983343,0.013922267,3.3622276,0.7677136,2.9654429,4.2164581,0.0099444767,0.017900058,0.30827878,0.0039777907,0.034805668,0.00099444767
490,near_core_9to11cities,9,天空·远景,天空·远景,NewDelhi,新德里,0.0042984694,3.6791509,0.00018813776,0.0042984694,0.13904156,3.0865037,NewDelhi|Dhaka|Jakarta|HongKong|Singapore|Amsterdam|MexicoCity|CapeTown|Manila,0.0011373299,0.001051233,0.00094812925,0.0006547619,0.00043154762,0.00024022109,0.00070046769,0.00018813776,0.0015614371,0.0022204507,0.0042984694,0.00058779762,0.97346475,0.89977255,0.81152388,0.56042456,0.36937074,0.20561031,0.59954511,0.16103108,1.336467,1.9005307,3.6791509,0.50310842
491,accessory_6to8cities,6,建筑立面,沿街立面,MexicoCity,墨西哥城,0.0084162415,4.8708669,2.3384354e-05,0.0084162415,0.34723359,2.3401431,MexicoCity|SaoPaulo|Jakarta|NewDelhi|Paris|Manila,0.00044536565,0.00018388605,2.3384354e-05,9.5663265e-05,0.0007855017,0.0055155187,0.0084162415,2.9761905e-05,0.0030718537,0.00024340986,0.0013159014,0.0006079932,0.25775363,0.10642334,0.013533603,0.055364741,0.45460604,3.1920849,4.8708669,0.017224586,1.7778233,0.14087251,0.76157277,0.35187369
492,core_universal_12cities,12,路面·道路,车行道,Paris,巴黎,0.0041666667,1.5139519,0.00080144558,0.0041666667,0.044674087,3.4248076,Paris|CapeTown|SaoPaulo|Manila|Dhaka|MexicoCity|NewDelhi|Jakarta|Amsterdam|HongKong|Singapore|Sydney,0.0013626701,0.0010119048,0.0014019983,0.0040550595,0.0041666667,0.0040295493,0.0031940901,0.00080144558,0.0027742347,0.0032164116,0.003139881,0.0038722364,0.49512407,0.36767404,0.50941392,1.4733996,1.5139519,1.4641305,1.1605677,0.29120402,1.0080139,1.1686782,1.1408709,1.4069711
493,near_core_9to11cities,9,建筑立面,建筑·结构,Amsterdam,阿姆斯特丹,0.0042070578,3.0049348,2.7636054e-05,0.0042070578,0.14646151,3.0599035,Amsterdam|Paris|SaoPaulo|Sydney|MexicoCity|NewDelhi|HongKong|CapeTown|Singapore,0.001107568,0.00056653912,0.0042070578,0.00056866497,0.0033981718,0.0018930697,0.0015582483,0.0016209609,0.00021896259,2.7636054e-05,0.0011894133,0.00044430272,0.79109199,0.40465646,3.0049348,0.40617487,2.4271796,1.3521448,1.1129951,1.1577882,0.15639631,0.019739339,0.8495508,0.31734784
494,regional_3to5cities,5,建筑立面,住宅·楼房,Singapore,新加坡,0.0028422619,3.7737269,5.3146259e-06,0.0028422619,0.25790384,2.6603869,Singapore|Jakarta|Sydney|CapeTown|Manila,5.3146259e-06,0.0028422619,9.5663265e-06,0.00095769558,0.00016794218,0.00036033163,0.00022215136,0.0014306973,0.0020822704,1.3818027e-05,0.00025510204,0.00069090136,0.007056333,3.7737269,0.012701399,1.2715512,0.22298012,0.47841938,0.29495472,1.8995649,2.7646713,0.018346466,0.33870399,0.9173233
