unit_id,city,n_road_nodes,n_panos,road_length_m,dominant_basis_id,activation_entropy,mean_within_activation_variance,mean_boundary_contrast,unit_confidence,centroid_lat,centroid_lon,top_basis_ids,top_basis_weights,stability_score
unit_006310,Singapore,8,16,181.4,9,2.9216,7e-05,0.08527,0.5213,1.329399,103.925235,9|27|24|29|5,0.1240|0.1231|0.0926|0.0725|0.0691,
unit_006319,Singapore,5,5,104.2,20,2.8406,0.0,0.06718,0.5168,1.322567,103.817991,20|27|12|5|29,0.1202|0.1150|0.0961|0.0778|0.0645,
unit_006324,Singapore,17,21,357.8,20,2.9077,0.00024,0.0701,0.5175,1.418028,103.910023,20|9|27|13|5,0.0969|0.0968|0.0740|0.0730|0.0692,
unit_006328,Singapore,8,8,181.9,30,2.7397,0.0,0.14542,0.5363,1.376588,103.871671,30|3|14|22|13,0.1188|0.0941|0.0654|0.0541|0.0533,
unit_006330,Singapore,9,15,201.7,27,2.7854,4e-05,0.03094,0.5077,1.375314,103.870404,27|10|26|29|5,0.1054|0.0984|0.0971|0.0898|0.0848,
unit_006332,Singapore,15,15,353.0,9,2.9054,0.00013,0.02205,0.5055,1.37414,103.868491,9|10|3|13|21,0.0921|0.0888|0.0794|0.0678|0.0648,
unit_006335,Singapore,6,15,78.8,7,2.934,0.0,0.03971,0.5099,1.289658,103.793323,7|30|22|3|21,0.1116|0.0949|0.0769|0.0716|0.0677,
unit_006338,Singapore,5,6,108.4,4,2.6881,0.0,0.21833,0.5544,1.379329,103.830266,4|20|26|17|27,0.1179|0.1022|0.0785|0.0686|0.0517,
unit_006339,Singapore,5,8,103.3,22,2.9016,0.0,0.11403,0.5285,1.362727,103.832261,22|29|26|9|7,0.0966|0.0877|0.0842|0.0816|0.0771,
unit_006342,Singapore,5,8,101.1,24,2.9307,3e-05,0.13888,0.5347,1.387866,103.742965,24|17|26|29|18,0.0913|0.0718|0.0709|0.0689|0.0685,
unit_006343,Singapore,3,6,50.5,9,2.9871,0.0,0.05989,0.515,1.388407,103.743697,9|27|24|12|3,0.0945|0.0944|0.0815|0.0712|0.0653,
unit_006344,Singapore,6,8,126.4,27,2.8195,1e-05,0.06948,0.5174,1.388928,103.744577,27|14|7|30|9,0.1316|0.1033|0.0706|0.0653|0.0533,
unit_006346,Singapore,3,3,50.5,29,2.8637,0.0,0.11675,0.5292,1.389413,103.745729,29|3|22|7|9,0.1069|0.1039|0.0948|0.0787|0.0673,
unit_006348,Singapore,13,17,303.3,27,2.8293,4e-05,0.11618,0.529,1.389782,103.747732,27|7|5|4|26,0.1366|0.1014|0.0641|0.0530|0.0501,
unit_006351,Singapore,7,7,153.5,27,2.7279,0.0,0.07269,0.5182,1.341101,103.826817,27|29|5|4|7,0.1097|0.1078|0.0869|0.0821|0.0722,
unit_006355,Singapore,4,8,76.9,4,2.8445,3e-05,0.04799,0.512,1.364183,103.905699,4|3|29|31|14,0.1108|0.0983|0.0861|0.0740|0.0629,
unit_006356,Singapore,11,22,256.3,3,2.7497,9e-05,0.04311,0.5108,1.365757,103.906408,3|14|7|29|31,0.1472|0.0953|0.0802|0.0613|0.0604,
unit_006360,Singapore,7,21,115.6,14,2.8227,3e-05,0.0325,0.5081,1.334569,103.819058,14|27|7|17|21,0.1697|0.0858|0.0652|0.0587|0.0543,
unit_006361,Singapore,7,22,111.4,27,2.9693,2e-05,0.06548,0.5164,1.334913,103.819754,27|7|14|12|13,0.1132|0.1039|0.0911|0.0797|0.0624,
unit_006364,Singapore,3,7,54.8,30,2.8785,0.0,0.03638,0.5091,1.334044,103.820192,30|4|3|21|18,0.0902|0.0791|0.0775|0.0723|0.0597,
unit_006368,Singapore,5,12,102.9,20,2.7586,2e-05,0.0487,0.5122,1.319937,103.812595,20|26|13|4|18,0.1090|0.1022|0.0932|0.0877|0.0525,
unit_006369,Singapore,4,6,77.2,31,2.8458,1e-05,0.14203,0.5354,1.320713,103.813293,31|20|13|18|4,0.0945|0.0880|0.0846|0.0799|0.0712,
unit_006371,Singapore,15,13,358.5,27,2.8596,4e-05,0.10204,0.5255,1.401358,103.87761,27|4|12|5|7,0.1619|0.0674|0.0673|0.0616|0.0529,
unit_006372,Singapore,6,20,131.5,26,2.9414,2e-05,0.02853,0.5071,1.30833,103.838603,26|9|27|8|4,0.1057|0.0974|0.0841|0.0797|0.0792,
unit_006374,Singapore,6,9,131.5,22,2.7897,0.0,0.11147,0.5278,1.307194,103.839247,22|31|10|4|18,0.0878|0.0776|0.0773|0.0769|0.0753,
unit_006375,Singapore,20,16,465.8,9,2.9383,0.0,0.02083,0.5052,1.321791,103.858332,9|13|22|20|26,0.1069|0.0958|0.0820|0.0751|0.0697,
unit_006377,Singapore,8,4,158.4,4,2.6718,2e-05,0.02085,0.5052,1.39821,103.870069,4|31|29|12|26,0.1139|0.0801|0.0605|0.0479|0.0455,
unit_006382,Singapore,4,5,78.5,27,2.7235,1e-05,0.03306,0.5083,1.295118,103.874904,27|9|24|3|7,0.1818|0.0743|0.0705|0.0698|0.0518,
unit_006385,Singapore,6,10,130.8,14,2.603,0.0,0.05816,0.5145,1.294048,103.874762,14|10|30|21|26,0.1140|0.0545|0.0534|0.0506|0.0482,
unit_006394,Singapore,4,4,75.8,3,2.8537,0.0,0.02378,0.5059,1.401001,103.872398,3|7|18|22|4,0.0870|0.0720|0.0683|0.0635|0.0630,
unit_006397,Singapore,6,7,126.4,27,2.6926,1e-05,0.02125,0.5053,1.400952,103.870806,27|7|14|24|13,0.1495|0.1058|0.0980|0.0582|0.0464,
unit_006398,Singapore,23,20,516.6,27,2.8527,3e-05,0.05173,0.5129,1.400948,103.877179,27|12|4|5|7,0.1579|0.0716|0.0643|0.0633|0.0580,
unit_006401,Singapore,6,7,130.4,22,2.9047,0.0,0.10199,0.5255,1.273785,103.828609,22|3|24|18|21,0.1024|0.0868|0.0768|0.0726|0.0697,
unit_006402,Singapore,6,14,136.5,14,2.8934,4e-05,0.04097,0.5102,1.347291,103.871866,14|17|22|10|9,0.1047|0.0927|0.0666|0.0662|0.0602,
unit_006403,Singapore,5,9,102.2,22,2.8924,2e-05,0.03275,0.5082,1.339292,103.846658,22|9|24|29|3,0.1266|0.1120|0.0726|0.0723|0.0710,
unit_006404,Singapore,29,16,682.4,3,2.8652,0.0,0.04211,0.5105,1.390604,103.925314,3|4|27|12|7,0.1175|0.0865|0.0774|0.0758|0.0604,
unit_006406,Singapore,25,16,601.9,14,2.8265,8e-05,0.07432,0.5186,1.382185,103.915636,14|30|3|7|29,0.1215|0.1059|0.0826|0.0717|0.0553,
